ice_source,region,year,q0.5,q0.05,q0.95,q0.17,q0.83,q0.25,q0.75,sample_mean,sample_sd,sample_min, sample_max
Glaciers,region_6,2016,0.00172258058695493,-0.00268570328252606,0.00615607233345404,-0.000851908113057857,0.00428177450264285,-9.89505011955217e-05,0.00351100043400393,0.0022,0.0026,-0.0058,0.0089
Glaciers,region_7,2016,0.00882008969653412,-0.00421732087994018,0.0218591951865245,0.00125850784838541,0.0163766710744891,0.00348186180040783,0.0141664813685121,0.0094,0.0077,-0.0131,0.0296
Glaciers,region_8,2016,-4.01292227887014e-05,-0.0010915012124856,0.000610199051883286,-0.000441746232831785,0.000361487787254382,-0.000344384533427401,0.000264126087849998,0.0004,0.0005,-0.0009,0.0018
Glaciers,region_9,2016,0.00931722166536603,-0.00358806467383138,0.0222357840164242,0.00182250026609916,0.0168122930726852,0.00401797534808199,0.0146105707331997,0.0096,0.0082,-0.0134,0.0356
Glaciers,region_10,2016,-1.62113669529299e-05,-0.000527699354057139,0.000469113393921371,-0.000372116191594084,0.000339693457688224,-0.000285836234105319,0.000253413500199459,0.0004,0.0004,-0.0007,0.0017
Glaciers,region_11,2016,9.23058119276479e-05,-0.000477336076721079,0.00122047229128518,-0.000325431573081419,0.000544680134905781,-0.000224161903988312,0.000408773527843607,0.0007,0.0004,-0.0006,0.0022
Glaciers,region_12,2016,-1.52795361430609e-06,-0.000452905409050882,0.000449849501822269,-0.000332538087601128,0.000329482180372516,-0.000252293206634626,0.000249237299406014,0.0003,0.0002,-0.0004,0.0010
Glaciers,region_13,2016,0.00612773313082305,-0.00179514465840999,0.0140594488780623,0.00154752251103489,0.0107215432196878,0.00287699309044791,0.00937058853839374,0.0065,0.0048,-0.0089,0.0190
Glaciers,region_14,2016,0.00388668155927869,-0.00281751809219265,0.0105573828528116,-7.40817796319104e-06,0.00777364436242495,0.00113500118801168,0.00662723409242692,0.0047,0.0042,-0.0073,0.0161
Glaciers,region_15,2016,0.00200707663065391,-0.000885349605805705,0.00490230178675079,0.000357992306856137,0.0036601630035267,0.000823869184627006,0.00318951850893883,0.0025,0.0015,-0.0023,0.0065
Glaciers,region_16,2016,2.40254352228927e-05,-0.000914738310942783,0.00109618728408353,-0.000392994230815714,0.000441045101261499,-0.000291898554200294,0.000339949424646079,0.0005,0.0005,-0.0008,0.0022
Glaciers,region_17,2016,0.0041333534230497,-0.00510331316201512,0.0133541878888736,-0.00122107861968068,0.00947351684880399,0.000352741636314827,0.00792164814117386,0.0047,0.0059,-0.0174,0.0225
Glaciers,region_18,2016,-6.04748116799408e-05,-0.00103666541534757,0.000443970647167036,-0.000430401481501057,0.000309451858141175,-0.00034072228881715,0.000219772665457268,0.0002,0.0003,-0.0007,0.0009
