ice_source,region,year,q0.5,q0.05,q0.95,q0.17,q0.83,q0.25,q0.75,sample_mean,sample_sd,sample_min, sample_max
GrIS,ALL,2016,0.0321834919767979,-0.0211899997014216,0.0879266578626727,0.00164288092589265,0.0633042872804055,0.010624276475685,0.0540157214817903,0.0339,0.0351,-0.1009,0.2370
AIS,WAIS,2016,0.0374558650811924,-0.215973062105002,0.289677206777454,-0.109245046356061,0.183807128157483,-0.0661854056142674,0.140928518020039,0.0324,0.1532,-0.4556,0.4499
AIS,EAIS,2016,-0.023502819285642,-0.163303529929717,0.117182952392388,-0.104647340262114,0.0579051746033774,-0.0808806723791054,0.0340026530976421,-0.0235,0.0844,-0.3322,0.1968
AIS,PEN,2016,-0.0142203314488607,-0.114470259121587,0.0865376179919002,-0.0724010634053819,0.0441133013325312,-0.0553576216090829,0.0269914376707292,-0.0131,0.0593,-0.1779,0.1789
AIS,ALL,2016,-0.009192063933235,-0.297679732272247,0.316507562767683,-0.185417969801555,0.182528466667449,-0.129952616388912,0.130351207683697,-0.004,0.189,-0.558,0.552
Glaciers,region_1,2016,0.0174714447192198,-0.00899056816913055,0.0439307667801935,0.00212180855120973,0.0328197593033092,0.00662372625040779,0.028319602602777,0.0177,0.0152,-0.0199,0.0684
Glaciers,region_2,2016,0.00324300775374627,-0.00110216916625883,0.00752103891263243,0.00073554938875835,0.00575747200538751,0.00149344720688384,0.00502864154200433,0.0038,0.0026,-0.0046,0.0125
Glaciers,region_3,2016,0.0113111701810632,-0.00877180461039327,0.0313947386869146,-0.000337326511307401,0.0229667027209804,0.00307371348102651,0.0195444585999588,0.0126,0.0115,-0.0280,0.0426
Glaciers,region_4,2016,0.00534157778096083,-0.0045697615120631,0.0152701182178892,-0.000409311726120986,0.0111056895647738,0.00127092309947731,0.0094074435441511,0.0057,0.0063,-0.0125,0.0265
Glaciers,region_5,2016,0.010951382426455,-0.00804396242466663,0.0299473030057415,-6.76262901137986e-05,0.0219707601850682,0.00316270835167982,0.018738926092659,0.0124,0.0116,-0.0356,0.0447
Glaciers,region_6,2016,0.0017273489551646,-0.0026806617873043,0.00616094376008753,-0.000847257149743928,0.00428638613778217,-9.45745292638533e-05,0.00351677035548373,0.0023,0.0028,-0.0054,0.0106
Glaciers,region_7,2016,0.00881736809854517,-0.00421995204628989,0.0218564084208863,0.00125568231291502,0.0163740784348119,0.00347900785518731,0.0141638065765423,0.0094,0.0075,-0.0165,0.0335
Glaciers,region_8,2016,-3.97167240540914e-05,-0.00109022680929346,0.000614813679545679,-0.000441291823179548,0.000361858375071365,-0.000343940283997619,0.000264506835889437,0.0004,0.0005,-0.0009,0.0017
Glaciers,region_9,2016,0.00929740860864842,-0.00360681173911674,0.0222143174380681,0.00180462188427713,0.016790414558167,0.00399924538461211,0.0145889115622881,0.0092,0.0078,-0.0158,0.0325
Glaciers,region_10,2016,-1.62147889188031e-05,-0.000527813004348079,0.000469113042745763,-0.000372121865472818,0.000339692287635212,-0.000285841362065784,0.000253411784228178,0.0004,0.0004,-0.0007,0.0015
Glaciers,region_11,2016,9.24732893431143e-05,-0.00047727443546458,0.00122077789603529,-0.000325341708849195,0.000545712759737184,-0.000224053224438938,0.000408999803125167,0.0007,0.0005,-0.0005,0.0020
Glaciers,region_12,2016,-1.53012289294942e-06,-0.000452909527408813,0.000449849281622914,-0.000332541686204583,0.000329481440418684,-0.000252296458735096,0.000249236212949197,0.0003,0.0002,-0.0003,0.0011
Glaciers,region_13,2016,0.0061280600986093,-0.00179485963468277,0.0140598280600304,0.00154779033197413,0.010721926210041,0.00287729007416635,0.00937092356478687,0.0066,0.0046,-0.0076,0.0201
Glaciers,region_14,2016,0.00389201107697759,-0.0028110244228247,0.0105630336510269,-1.69190885459874e-06,0.00777889633299579,0.00114074116224242,0.00663266151893231,0.0044,0.0041,-0.0076,0.0179
Glaciers,region_15,2016,0.00200613352275678,-0.00088652200432956,0.00490120365424603,0.000356755858067926,0.00365897584806793,0.00082296530697456,0.00318863671850354,0.0025,0.0016,-0.0036,0.0077
Glaciers,region_16,2016,2.39515366228509e-05,-0.000915080983989167,0.00109596756581795,-0.000393059372602919,0.000440962445848621,-0.000291965818851217,0.000339868892096919,0.0006,0.0005,-0.0010,0.0019
Glaciers,region_17,2016,0.0041329978012518,-0.00510367219149174,0.0133538767511053,-0.00122142872620705,0.00947319342477554,0.000352363934640362,0.00792129384293767,0.0047,0.0056,-0.0128,0.0208
Glaciers,region_18,2016,-6.06499904787778e-05,-0.0010378589290648,0.000443953084947126,-0.000430692245791107,0.000309392264833552,-0.000340985032382058,0.000219685051424502,0.0002,0.0003,-0.0006,0.0009
Glaciers,region_19,2016,0.0153754627193349,-0.0196483556004571,0.0503959771876035,-0.00494399056511105,0.0356921891229607,0.00101188637815957,0.0297376608524529,0.0173,0.0204,-0.0429,0.0680
Glaciers,ALL,2016,0.111703150811677,0.0584032690354939,0.166621663762153,0.0798940535145106,0.14257416780309,0.0877137505638414,0.132117603285083,0.111,0.033,0.012,0.201
LAND_ICE,ALL,2016,0.140071730029959,-0.17091708544411,0.463796478669579,-0.0478947188592676,0.325494292173426,0.00464248245497101,0.284652547159358,0.141,0.194,-0.386,0.673
GrIS,ALL,2017,0.0457020754112146,-0.0528467083597093,0.149316855465005,-0.0105495649159479,0.103248238270407,0.00599258673235835,0.0860224639155623,0.0488,0.0644,-0.1495,0.3396
AIS,WAIS,2017,0.0559155480033525,-0.203215888907594,0.31445164279172,-0.0941730650563712,0.205852882524597,-0.0501416039485142,0.161902364460491,0.0522,0.1544,-0.4522,0.4451
AIS,EAIS,2017,-0.019899914651734,-0.181757736874837,0.142672841083601,-0.113795386604906,0.0741844156611039,-0.0862792448666777,0.0465678791182443,-0.0186,0.1003,-0.3667,0.2852
AIS,PEN,2017,-0.0104162079273979,-0.116002084504306,0.0957354521853156,-0.071703939322571,0.0510480524446069,-0.0537531664654304,0.0330073575024661,-0.0053,0.0621,-0.1518,0.1798
AIS,ALL,2017,0.0340057182112386,-0.295562350446307,0.363625861096355,-0.153805474428879,0.201451856076979,-0.0876200112981973,0.161444645399065,0.028,0.194,-0.564,0.548
Glaciers,region_1,2017,0.028252021819261,-0.0201795902057136,0.0767271893067977,0.000153388224910305,0.0563642978649113,0.0083895655513717,0.0481237873129967,0.0281,0.0293,-0.0484,0.1100
Glaciers,region_2,2017,0.00721697251612413,-0.00046208404440066,0.0149332905516533,0.00274771130407646,0.0116839905430397,0.00405329785039962,0.0103716915399945,0.0079,0.0048,-0.0079,0.0247
Glaciers,region_3,2017,0.0210781457502122,-0.0116095252737908,0.0537758145859076,0.00211189935396053,0.0400464775043599,0.00767249145179374,0.0344826027953889,0.0213,0.0202,-0.0391,0.0730
Glaciers,region_4,2017,0.0111119233396962,-0.00656079540548538,0.0287930010159258,0.000852886081769191,0.0213650766739975,0.0038600271002617,0.0183599628325104,0.0116,0.0103,-0.0199,0.0423
Glaciers,region_5,2017,0.02098579989659,-0.0135134395670736,0.0554848252984168,0.000967804774884353,0.041003713492925,0.00683573163843268,0.0351359515705059,0.0222,0.0228,-0.0393,0.0830
Glaciers,region_6,2017,0.00423470083158582,-0.00340878901754479,0.0119111672301305,-0.000211442747524612,0.00867797696564661,0.00108888319723329,0.00737267216527694,0.0047,0.0045,-0.0133,0.0193
Glaciers,region_7,2017,0.0175873514515592,-0.00644903304527452,0.0416269048194774,0.00364169154892231,0.0315298677038868,0.00772807285590937,0.0274436980732075,0.0184,0.0147,-0.0325,0.0731
Glaciers,region_8,2017,0.000451656527844566,-0.00102226014641321,0.00191512491824639,-0.0003327067507615,0.00128076530410784,-0.000142558077160029,0.00107905675541256,0.0009,0.0008,-0.0017,0.0029
Glaciers,region_9,2017,0.0182269511777292,-0.00333646149271782,0.0397909533055378,0.00571729055622707,0.0307359491025868,0.00938582867450408,0.0270712801286938,0.0189,0.0138,-0.0185,0.0560
