ice_source,region,year,q0.5,q0.05,q0.95,q0.17,q0.83,q0.25,q0.75,sample_mean,sample_sd,sample_min, sample_max
GrIS,ALL,2016,0.0319480559070314,-0.0214587128158033,0.0876501494959043,0.00141702330602219,0.0630526312796352,0.0103980575630574,0.0537675558814243,0.0326,0.0364,-0.0931,0.2124
AIS,WAIS,2016,0.0374080492268308,-0.216022172853046,0.289630801491708,-0.109293637055803,0.18376017578506,-0.0662337991406288,0.140881337828676,0.0519,0.1602,-0.3726,0.5073
AIS,EAIS,2016,-0.0234730086167105,-0.163275098576385,0.11721400798122,-0.104618131311817,0.0579357660297059,-0.0808513446450494,0.0340329862524096,-0.0246,0.0854,-0.3243,0.2615
AIS,PEN,2016,-0.014214850372133,-0.114465654106847,0.0865439762936178,-0.0723960945934736,0.0441192476218146,-0.0553525019178746,0.0269972578974749,-0.0166,0.0608,-0.1889,0.1554
AIS,ALL,2016,-0.00026542722176634,-0.311492248942405,0.332514344565835,-0.171863417779576,0.192225492557918,-0.116664610105444,0.146641700540012,0.011,0.194,-0.484,0.584
Glaciers,region_1,2016,0.0174902004045854,-0.00896784342740856,0.0439436998308429,0.0021432847384875,0.0328354235602613,0.0066440522736215,0.0283358929383513,0.0180,0.0159,-0.0355,0.0689
Glaciers,region_2,2016,0.00324075374592685,-0.00110435341562246,0.00751798644252874,0.000733479965193345,0.00575499852930576,0.00149081514475655,0.0050264199083714,0.0038,0.0026,-0.0041,0.0102
Glaciers,region_3,2016,0.0112762458483656,-0.00880044497782055,0.0313546549096521,-0.000367267744524149,0.0229274299101787,0.0030416410270976,0.0195055307350846,0.0111,0.0117,-0.0227,0.0480
Glaciers,region_4,2016,0.00533863378839255,-0.00457367879694325,0.0152678277274706,-0.000412360065289977,0.0111030785743979,0.00126767058206641,0.00940482280847527,0.0056,0.0057,-0.0096,0.0248
Glaciers,region_5,2016,0.0108854226282002,-0.00810706989605773,0.0298781813443538,-0.000131775483501892,0.0219031235472304,0.00309715781473655,0.0186708361724029,0.0120,0.0115,-0.0176,0.0453
Glaciers,region_6,2016,0.00172668199224815,-0.00268147869168152,0.00616036058729194,-0.000847965023419577,0.00428579555341146,-9.52242366066377e-05,0.00351601235880413,0.0023,0.0027,-0.0069,0.0097
