ice_source,region,year,q0.5,q0.05,q0.95,q0.17,q0.83,q0.25,q0.75,sample_mean,sample_sd,sample_min, sample_max
GrIS,ALL,2100,5.3184551686916,-2.06823181436365,14.6663042212294,1.0583709644553,10.022930786185,2.29328661948225,8.55047638640073,5.6973,6.3028,-35.8747,63.7699
AIS,WAIS,2100,10.9003082182757,1.05390561430793,23.794629421631,5.09875344773732,17.4155242114003,6.76510673952571,15.362813579204,11.4126,7.3706,-7.9812,83.5702
AIS,EAIS,2100,8.62343616564935,-0.843643327911055,20.5757613046095,3.05249473425212,14.8006245635742,4.65528407530064,12.8722701705782,9.1794,6.8096,-11.0003,61.3354
AIS,PEN,2100,1.91462885456606,0.932543524335665,2.8906264246675,1.34629600816622,2.48100815224745,1.5131875195152,2.3151045312712,1.9021,0.6045,-0.6722,4.0637
AIS,ALL,2100,21.154167567456,6.81428778285714,42.5819321130014,12.3326181137918,30.9279262651781,15.0522712214965,27.802913897343,22.494,12.011,-11.226,131.859
Glaciers,region_1,2100,1.63032083524749,0.370966651099523,2.8962830739606,0.899103375872901,2.36389575555725,1.11321742422467,2.148611124214,1.6445,0.7628,-1.2918,4.3026
Glaciers,region_2,2100,0.182730935944906,0.104873043524951,0.245492872113958,0.138011036060066,0.223501075805171,0.151297158058582,0.212336361066109,0.1857,0.0453,-0.0253,0.2600
Glaciers,region_3,2100,1.56646909127641,0.120309793054849,3.02529417627296,0.726575451634148,2.41046129976071,0.972433393489881,2.16253197398386,1.5924,0.8731,-1.3384,4.5962
Glaciers,region_4,2100,0.73822203484572,0.0917731473893982,1.38616728819763,0.363030448524534,1.11407455238375,0.472940176964514,1.00384637913951,0.7340,0.3983,-0.6842,2.0500
Glaciers,region_5,2100,1.13108988348033,0.135765827045081,2.13125518650786,0.553317074648194,1.71051379385571,0.722536147985777,1.54046802299113,1.1350,0.6024,-1.1551,3.3600
Glaciers,region_6,2100,0.305726165762411,-0.0358916252472398,0.644921269498151,0.10757863186489,0.503428073461053,0.165668785906613,0.445592475892085,0.3086,0.2045,-0.5522,0.9100
Glaciers,region_7,2100,1.010596371506,0.226011541432108,1.61190226423598,0.561237091992557,1.4097680107043,0.695261422173473,1.30246312022293,1.0520,0.4633,-0.9426,1.7300
Glaciers,region_8,2100,0.0376205396890535,0.0137343592489562,0.0601206054056413,0.0237901839804679,0.0511523931653128,0.0278546807846953,0.0472519003124111,0.0386,0.0142,-0.0106,0.0700
Glaciers,region_9,2100,1.34245808708877,0.304118762108794,2.38101991626539,0.739543678458802,1.94652313503722,0.916090556911679,1.76948925462838,1.3492,0.6307,-0.8900,3.2000
Glaciers,region_10,2100,0.0200214761270636,0.00389900999966315,0.0285439209016928,0.0111287257729315,0.0263110433396403,0.0139059552511735,0.0248385094389978,0.0232,0.0082,-0.0137,0.0300
Glaciers,region_11,2100,0.0222634955944469,0.0134738960072633,0.0284749702358954,0.0172462982259988,0.0265128971470679,0.0187549161332219,0.0254076750675821,0.0233,0.0050,0.0048,0.0300
Glaciers,region_12,2100,0.0113550685300796,0.00700016146904675,0.0156745610112789,0.00883236292627349,0.0138866822642072,0.00959086720019131,0.0131438390118495,0.0119,0.0026,0.0017,0.0200
Glaciers,region_13,2100,0.495411670995263,0.183327586444383,0.739593510140478,0.316355189667608,0.656267868561887,0.369645183664938,0.612714595159442,0.5139,0.1852,-0.2226,0.7900
Glaciers,region_14,2100,0.373420791321747,0.146343308740892,0.590919051705601,0.241765242007107,0.503234537430787,0.280398986123495,0.46565088992315,0.3771,0.1368,-0.2071,0.6900
Glaciers,region_15,2100,0.129628630743859,0.0353083670571152,0.197774120069361,0.0758213854952821,0.175901347600167,0.0919551629404177,0.163735763837667,0.1354,0.0549,-0.0734,0.2100
Glaciers,region_16,2100,0.0129470710277336,0.00278593390574683,0.0187920428260613,0.0072829309039124,0.0171847756004517,0.0090246265837053,0.0161624162063268,0.0148,0.0054,-0.0094,0.0200
Glaciers,region_17,2100,0.432523696056309,0.0739019617021718,0.792071680457686,0.22439526222141,0.640972141917964,0.285370325513294,0.579837474756435,0.4353,0.2190,-0.3422,1.2800
Glaciers,region_18,2100,0.00750813112282514,0.00189268467338125,0.0131344361778786,0.00425789885306495,0.0107643308707917,0.00520720242273796,0.00981193915469175,0.0080,0.0035,-0.0033,0.0200
Glaciers,region_19,2100,1.4868694461383,-0.420399157767689,3.39778590794814,0.380086008686917,2.59488221480271,0.704377437176514,2.26997593327835,1.5112,1.1625,-2.7804,5.5262
Glaciers,ALL,2100,11.0308160442057,7.39947059824617,14.9665860721261,8.94322500738058,13.2595676759166,9.5640154954765,12.6485019404744,11.094,2.282,3.787,20.207
LAND_ICE,ALL,2100,38.1058143053883,19.9936412828676,63.3347770613323,27.5183282930656,50.0709621186261,30.5962338104114,46.0765643240614,39.286,13.797,-13.730,159.473
