ice_source,region,year,q0.5,q0.05,q0.95,q0.17,q0.83,q0.25,q0.75,sample_mean,sample_sd,sample_min, sample_max
GrIS,ALL,2016,0.0323394472796296,-0.0212117860178187,0.0877915069290123,0.00177807715322163,0.0633866598832013,0.0107768091935572,0.0541321310347439,0.0339,0.0371,-0.1102,0.2273
AIS,WAIS,2016,0.0334464813973741,-0.0979333080377567,0.164621596121189,-0.042505751025726,0.109336879200959,-0.0202014148371534,0.087063884257692,0.0361,0.0767,-0.1680,0.2721
AIS,EAIS,2016,0.0120411629179538,-0.0821723956581786,0.109600367262697,-0.042771851597682,0.0678290714669958,-0.0267653337104152,0.0513177133653503,0.0144,0.0575,-0.1521,0.2164
AIS,PEN,2016,-0.00669693981935753,-0.0438296768350933,0.0311255932012202,-0.0282616944842021,0.0150736331150855,-0.0219531840037961,0.00865672713112008,-0.0080,0.0213,-0.0689,0.0640
AIS,ALL,2016,0.0448600141139695,-0.110556386878624,0.194622594072167,-0.0468853362286962,0.138106068696836,-0.0204404853471622,0.107008114907044,0.043,0.099,-0.270,0.392
Glaciers,region_1,2016,0.0174611069627984,-0.00899279810451554,0.0439131077541528,0.00211613084080299,0.0328048832999872,0.00661680902214761,0.0283062979224301,0.0179,0.0167,-0.0278,0.0668
Glaciers,region_2,2016,0.00324324751479034,-0.00110193634440358,0.00752136283813098,0.000735769752188997,0.00575773473901422,0.00149372745587842,0.00502887763281107,0.0036,0.0028,-0.0031,0.0106
Glaciers,region_3,2016,0.0113063424628689,-0.00877313716711114,0.0313865809232415,-0.000339988050822088,0.0229596804352525,0.00307036559291938,0.0195379291899087,0.0116,0.0116,-0.0223,0.0476
Glaciers,region_4,2016,0.00533939629636875,-0.00457208971768132,0.0152680085769971,-0.000411300711514896,0.0111034951061373,0.00126871961118651,0.00940532024577539,0.0056,0.0060,-0.0114,0.0239
Glaciers,region_5,2016,0.0109551816672273,-0.00803973089925728,0.0299507455755411,-6.35928377795937e-05,0.021974337051621,0.0031667251360368,0.018742616675783,0.0112,0.0117,-0.0304,0.0476
Glaciers,region_6,2016,0.00172337512505106,-0.00268583407470608,0.00615765629575489,-0.000851621791517219,0.00428298175559737,-9.85398866383366e-05,0.00351235967447257,0.0022,0.0027,-0.0065,0.0099
Glaciers,region_7,2016,0.0088187731265106,-0.00421858256780864,0.0218578350445558,0.00125714795284728,0.0163754103946493,0.00348048617750452,0.0141651827197297,0.0090,0.0075,-0.0106,0.0292
Glaciers,region_8,2016,-4.03190867775688e-05,-0.00109240331512556,0.000609819711373798,-0.000442055602703956,0.000361417429148819,-0.000344664932176347,0.00026402675862121,0.0004,0.0005,-0.0013,0.0019
Glaciers,region_9,2016,0.00930741734472387,-0.00359767732793354,0.0222255552256541,0.0018134665453868,0.0168017003112662,0.00400856822358142,0.0146000169853031,0.0102,0.0075,-0.0150,0.0292
Glaciers,region_10,2016,-1.62116448277123e-05,-0.000527720014393204,0.000469114019452374,-0.000372117131966442,0.000339693842311017,-0.000285837013872204,0.00025341372421678,0.0004,0.0004,-0.0007,0.0016
Glaciers,region_11,2016,9.2427650366471e-05,-0.000477289705546002,0.00122069324811617,-0.000325365077302676,0.000545426976834566,-0.000224081991807125,0.000408937292540067,0.0007,0.0005,-0.0005,0.0019
Glaciers,region_12,2016,-1.52921846091516e-06,-0.000452907810297559,0.000449849373375729,-0.000332540185807787,0.000329481748885957,-0.000252295102814606,0.000249236665892776,0.0003,0.0002,-0.0004,0.0011
Glaciers,region_13,2016,0.00612712144965131,-0.00179581871017451,0.0140588570350887,0.00154695299396391,0.0107209014753873,0.0028763863518718,0.00937000971479311,0.0066,0.0048,-0.0077,0.0188
Glaciers,region_14,2016,0.00388285834750214,-0.00282111504980654,0.0105523970956358,-1.09568313925498e-05,0.00776936434921121,0.00113127820254759,0.00662296276101978,0.0044,0.0041,-0.0108,0.0155
Glaciers,region_15,2016,0.00200606383314625,-0.000886571863566372,0.00490109295947176,0.000356686649020776,0.00365886858300407,0.000822909687850229,0.00318856132225755,0.0025,0.0017,-0.0025,0.0073
Glaciers,region_16,2016,2.39803347605519e-05,-0.000914946001950564,0.00109605256193711,-0.000393033770118131,0.000440994439639235,-0.000291939441662693,0.000339900111183797,0.0005,0.0005,-0.0008,0.0020
Glaciers,region_17,2016,0.00413314417243082,-0.00510352266265626,0.0133540032007924,-0.00122128361993753,0.00947332558156835,0.000352520164185209,0.00792143893124615,0.0043,0.0056,-0.0118,0.0200
Glaciers,region_18,2016,-6.05595443675518e-05,-0.00103724357253092,0.000443962152904543,-0.000430542122367088,0.000309423033631985,-0.000340849376185382,0.000219730287450279,0.0002,0.0003,-0.0006,0.0010
Glaciers,region_19,2016,0.0153859766981583,-0.0196372706418089,0.0504059180904854,-0.00493329389425108,0.0357026918015557,0.00102251288368206,0.0297481506891684,0.0155,0.0209,-0.0433,0.0812
Glaciers,ALL,2016,0.109128289635678,0.0481916517130782,0.160266188554371,0.0745232081976736,0.138539284519034,0.0871007699055165,0.128781582970481,0.107,0.033,0.026,0.218
LAND_ICE,ALL,2016,0.183337802407636,0.0118599187684752,0.359026766733723,0.0784665853883202,0.282488255548126,0.110923644036176,0.253839285301981,0.184,0.107,-0.095,0.597
GrIS,ALL,2017,0.0459773755619985,-0.05287095162866,0.149386100568631,-0.0104200477934253,0.103566275710434,0.00617175840626523,0.0863467240105976,0.0518,0.0665,-0.1887,0.3561
AIS,WAIS,2017,0.0646647712525614,-0.11300524257938,0.241715628404714,-0.0378687117498954,0.167010169865,-0.00772580255397579,0.136963785874715,0.0705,0.1071,-0.3657,0.3693
AIS,EAIS,2017,0.00979739705165001,-0.0770294555264065,0.0999397949505957,-0.0407680521456439,0.0613676128496833,-0.0260158417977734,0.0461001875236235,0.0108,0.0508,-0.1159,0.1460
AIS,PEN,2017,0.00154787041913675,-0.0454745173561628,0.0489380305047444,-0.0257277512312137,0.0289336418644151,-0.0177363140177811,0.0208857434402965,0.0037,0.0303,-0.0800,0.0893
AIS,ALL,2017,0.0831178902155566,-0.117197007557754,0.281504219766225,-0.0298269044398905,0.202179235893785,0.000625767021393308,0.16660225473117,0.085,0.123,-0.319,0.414
Glaciers,region_1,2017,0.0283250754824405,-0.020126479004538,0.0768212948536608,0.00021523680805189,0.0564479755945698,0.00845501741000281,0.0482048488088736,0.0280,0.0287,-0.0435,0.1395
Glaciers,region_2,2017,0.00721766277148089,-0.000461503049108314,0.0149340137545558,0.00274836300107099,0.0116847362771372,0.00405398914317329,0.0103723525011941,0.0078,0.0045,-0.0060,0.0209
Glaciers,region_3,2017,0.0211211183819998,-0.0115500152998291,0.0538039083674967,0.00216458864209035,0.0400798407486329,0.00772175534380082,0.034518765207538,0.0203,0.0200,-0.0467,0.0835
Glaciers,region_4,2017,0.0111032180605131,-0.0065679198602758,0.0287822743759844,0.000845458493480636,0.0213556149530201,0.00385221990420822,0.0183506912037486,0.0112,0.0105,-0.0232,0.0386
Glaciers,region_5,2017,0.0209871466413888,-0.0135124269674707,0.0554869905985922,0.00096887656065503,0.0410055141556557,0.006836861648362,0.0351375926126658,0.0211,0.0208,-0.0512,0.0833
Glaciers,region_6,2017,0.00422958453763768,-0.00341133539616855,0.0119047530509194,-0.000215271255378677,0.00867167116835037,0.00108446781849054,0.00736725637941541,0.0048,0.0045,-0.0064,0.0187
Glaciers,region_7,2017,0.0175844351627177,-0.00645191329634659,0.0416240066733815,0.00363877590329727,0.0315269393802639,0.00772514519854737,0.0274408930688748,0.0177,0.0144,-0.0246,0.0531
Glaciers,region_8,2017,0.00044962756756164,-0.00102489339374446,0.00191369827170856,-0.000334014270999901,0.00127990602858759,-0.000144040491954679,0.00107784973888875,0.0009,0.0008,-0.0013,0.0032
Glaciers,region_9,2017,0.018213169490892,-0.00334803218091502,0.039775558495902,0.00570471450654171,0.0307211065638044,0.00937243127222962,0.0270569853554679,0.0188,0.0124,-0.0183,0.0541
Glaciers,region_10,2017,0.00028252487574443,-0.00106171247304291,0.00146689377306519,-0.000379068648264606,0.00112716029713522,-0.00021868233941393,0.000900671313181909,0.0008,0.0007,-0.0014,0.0036
Glaciers,region_11,2017,0.000768331586083418,-0.000636189214755065,0.00226307482719992,-0.000149493886137571,0.00149674045607861,9.97907708770088e-05,0.00132015648759493,0.0012,0.0008,-0.0013,0.0039
Glaciers,region_12,2017,1.8033036271661e-05,-0.000466624341922042,0.000547586343026936,-0.000337382374403721,0.000373448446947043,-0.000251221062724841,0.000287287135268163,0.0006,0.0004,-0.0006,0.0021
Glaciers,region_13,2017,0.0130742257549813,-0.000479173138296122,0.0266372585074633,0.00520111866227097,0.0209497397760481,0.00751676659084488,0.0186361536500319,0.0145,0.0080,-0.0081,0.0413
Glaciers,region_14,2017,0.00863217379269208,-0.00193045193064311,0.0191909044169515,0.00252130727275297,0.0147550091325608,0.00430498120425744,0.0129633690875001,0.0090,0.0062,-0.0107,0.0299
Glaciers,region_15,2017,0.00425308945098104,-0.00085266572331209,0.009341685495912,0.00130136627579436,0.007214917166029,0.00215912476874733,0.00633884055252306,0.0046,0.0031,-0.0059,0.0142
Glaciers,region_16,2017,0.000618835168621816,-0.00108792747372904,0.00226433853635071,-0.000320794447474155,0.00146746241757363,-8.94131332651618e-05,0.00126173459964592,0.0011,0.0009,-0.0014,0.0037
Glaciers,region_17,2017,0.00860160958984673,-0.00834442050184456,0.0255396018974789,-0.00123153956701055,0.0184285021733704,0.00165288416964267,0.0155474544835499,0.0098,0.0102,-0.0247,0.0368
Glaciers,region_18,2017,-6.38627449465364e-05,-0.00107612616018431,0.000449830257188614,-0.000440570946512314,0.000312845456619241,-0.000349247746132731,0.000221522256239658,0.0003,0.0004,-0.0007,0.0014
Glaciers,region_19,2017,0.0304558548344554,-0.0330365081169417,0.0939484137004416,-0.00637382168430366,0.0672863290875345,0.00442165155679302,0.0564895594063823,0.0303,0.0379,-0.0664,0.1343
Glaciers,ALL,2017,0.200456014310517,0.104492975261428,0.304351389785586,0.145978058966094,0.263853875152644,0.158896278711698,0.246729244835716,0.203,0.061,0.026,0.389
LAND_ICE,ALL,2017,0.341050616839003,0.0902137186905632,0.581946303435364,0.213152362989571,0.48491178389892,0.252043952391242,0.436595581717389,0.340,0.149,-0.199,0.819
GrIS,ALL,2018,0.0992366824042825,-0.0170453534606031,0.227041130872543,0.0331335505344608,0.168135412884535,0.0525429734338906,0.14724026176833,0.1014,0.0868,-0.3414,0.5436
