ice_source,region,year,mean,sd
Glaciers,region_18,2042,0.004,0.002
Glaciers,region_19,2042,0.252,0.285
Glaciers,ALL,2042,2.894,0.579
GrIS,ALL,2043,1.074,0.452
AIS,WAIS,2043,0.337,0.447
AIS,EAIS,2043,-0.080,0.140
AIS,PEN,2043,0.026,0.043
AIS,ALL,2043,0.283,0.535
Glaciers,region_1,2043,0.511,0.267
Glaciers,region_2,2043,0.083,0.039
Glaciers,region_3,2043,0.364,0.211
Glaciers,region_4,2043,0.184,0.129
Glaciers,region_5,2043,0.340,0.244
Glaciers,region_6,2043,0.087,0.058
Glaciers,region_7,2043,0.280,0.171
Glaciers,region_8,2043,0.013,0.007
Glaciers,region_9,2043,0.320,0.169
Glaciers,region_10,2043,0.010,0.005
Glaciers,region_11,2043,0.012,0.005
Glaciers,region_12,2043,0.006,0.002
Glaciers,region_13,2043,0.189,0.073
Glaciers,region_14,2043,0.131,0.054
Glaciers,region_15,2043,0.058,0.024
Glaciers,region_16,2043,0.008,0.005
Glaciers,region_17,2043,0.138,0.105
Glaciers,region_18,2043,0.004,0.002
Glaciers,region_19,2043,0.261,0.294
Glaciers,ALL,2043,2.999,0.601
GrIS,ALL,2044,1.129,0.470
AIS,WAIS,2044,0.351,0.501
AIS,EAIS,2044,-0.044,0.162
AIS,PEN,2044,0.024,0.045
AIS,ALL,2044,0.331,0.599
Glaciers,region_1,2044,0.529,0.275
Glaciers,region_2,2044,0.085,0.039
Glaciers,region_3,2044,0.381,0.221
Glaciers,region_4,2044,0.191,0.133
Glaciers,region_5,2044,0.352,0.252
Glaciers,region_6,2044,0.091,0.060
Glaciers,region_7,2044,0.293,0.178
Glaciers,region_8,2044,0.014,0.007
Glaciers,region_9,2044,0.335,0.177
Glaciers,region_10,2044,0.010,0.005
Glaciers,region_11,2044,0.012,0.005
Glaciers,region_12,2044,0.006,0.002
Glaciers,region_13,2044,0.195,0.076
Glaciers,region_14,2044,0.136,0.056
Glaciers,region_15,2044,0.060,0.025
Glaciers,region_16,2044,0.009,0.005
Glaciers,region_17,2044,0.144,0.107
Glaciers,region_18,2044,0.004,0.002
Glaciers,region_19,2044,0.274,0.307
Glaciers,ALL,2044,3.122,0.624
GrIS,ALL,2045,1.201,0.475
AIS,WAIS,2045,0.379,0.569
AIS,EAIS,2045,-0.019,0.175
AIS,PEN,2045,0.028,0.046
AIS,ALL,2045,0.388,0.699
Glaciers,region_1,2045,0.548,0.285
Glaciers,region_2,2045,0.087,0.040
Glaciers,region_3,2045,0.398,0.229
Glaciers,region_4,2045,0.199,0.138
Glaciers,region_5,2045,0.365,0.259
Glaciers,region_6,2045,0.095,0.063
Glaciers,region_7,2045,0.306,0.184
Glaciers,region_8,2045,0.014,0.007
Glaciers,region_9,2045,0.349,0.184
Glaciers,region_10,2045,0.010,0.005
Glaciers,region_11,2045,0.013,0.005
Glaciers,region_12,2045,0.006,0.002
Glaciers,region_13,2045,0.201,0.078
Glaciers,region_14,2045,0.140,0.058
Glaciers,region_15,2045,0.061,0.026
Glaciers,region_16,2045,0.009,0.005
Glaciers,region_17,2045,0.149,0.109
Glaciers,region_18,2045,0.004,0.002
Glaciers,region_19,2045,0.287,0.317
Glaciers,ALL,2045,3.241,0.645
GrIS,ALL,2046,1.262,0.467
AIS,WAIS,2046,0.425,0.613
AIS,EAIS,2046,-0.025,0.175
AIS,PEN,2046,0.030,0.047
AIS,ALL,2046,0.430,0.731
Glaciers,region_1,2046,0.567,0.295
Glaciers,region_2,2046,0.089,0.040
Glaciers,region_3,2046,0.416,0.239
Glaciers,region_4,2046,0.208,0.144
Glaciers,region_5,2046,0.375,0.266
Glaciers,region_6,2046,0.098,0.065
Glaciers,region_7,2046,0.318,0.191
Glaciers,region_8,2046,0.015,0.007
Glaciers,region_9,2046,0.364,0.192
Glaciers,region_10,2046,0.011,0.005
Glaciers,region_11,2046,0.013,0.005
Glaciers,region_12,2046,0.006,0.002
Glaciers,region_13,2046,0.206,0.081
Glaciers,region_14,2046,0.145,0.060
Glaciers,region_15,2046,0.063,0.027
Glaciers,region_16,2046,0.009,0.005
Glaciers,region_17,2046,0.153,0.112
Glaciers,region_18,2046,0.004,0.002
Glaciers,region_19,2046,0.299,0.333
Glaciers,ALL,2046,3.360,0.670
GrIS,ALL,2047,1.308,0.474
AIS,WAIS,2047,0.463,0.663
AIS,EAIS,2047,-0.002,0.193
AIS,PEN,2047,0.025,0.049
AIS,ALL,2047,0.486,0.795
Glaciers,region_1,2047,0.585,0.304
Glaciers,region_2,2047,0.091,0.041
Glaciers,region_3,2047,0.431,0.248
Glaciers,region_4,2047,0.216,0.149
Glaciers,region_5,2047,0.386,0.274
Glaciers,region_6,2047,0.102,0.068
Glaciers,region_7,2047,0.330,0.199
Glaciers,region_8,2047,0.015,0.007
Glaciers,region_9,2047,0.380,0.200
Glaciers,region_10,2047,0.011,0.006
Glaciers,region_11,2047,0.013,0.005
Glaciers,region_12,2047,0.006,0.003
Glaciers,region_13,2047,0.212,0.083
Glaciers,region_14,2047,0.149,0.061
Glaciers,region_15,2047,0.064,0.028
Glaciers,region_16,2047,0.009,0.005
Glaciers,region_17,2047,0.157,0.114
Glaciers,region_18,2047,0.004,0.002
Glaciers,region_19,2047,0.311,0.343
Glaciers,ALL,2047,3.473,0.693
GrIS,ALL,2048,1.403,0.466
AIS,WAIS,2048,0.501,0.727
AIS,EAIS,2048,0.039,0.188
AIS,PEN,2048,0.021,0.050
AIS,ALL,2048,0.561,0.850
Glaciers,region_1,2048,0.600,0.315
Glaciers,region_2,2048,0.093,0.042
Glaciers,region_3,2048,0.447,0.255
Glaciers,region_4,2048,0.222,0.154
Glaciers,region_5,2048,0.396,0.281
Glaciers,region_6,2048,0.106,0.071
Glaciers,region_7,2048,0.341,0.208
Glaciers,region_8,2048,0.016,0.008
Glaciers,region_9,2048,0.395,0.208
Glaciers,region_10,2048,0.011,0.006
Glaciers,region_11,2048,0.013,0.005
Glaciers,region_12,2048,0.006,0.003
Glaciers,region_13,2048,0.217,0.086
Glaciers,region_14,2048,0.153,0.063
Glaciers,region_15,2048,0.066,0.028
Glaciers,region_16,2048,0.009,0.006
Glaciers,region_17,2048,0.162,0.117
Glaciers,region_18,2048,0.004,0.002
Glaciers,region_19,2048,0.318,0.357
Glaciers,ALL,2048,3.577,0.717
GrIS,ALL,2049,1.458,0.486
AIS,WAIS,2049,0.515,0.772
AIS,EAIS,2049,0.098,0.203
AIS,PEN,2049,0.015,0.052
AIS,ALL,2049,0.629,0.910
Glaciers,region_1,2049,0.616,0.322
Glaciers,region_2,2049,0.095,0.042
Glaciers,region_3,2049,0.460,0.265
Glaciers,region_4,2049,0.229,0.160
Glaciers,region_5,2049,0.407,0.289
Glaciers,region_6,2049,0.109,0.073
Glaciers,region_7,2049,0.353,0.215
Glaciers,region_8,2049,0.016,0.008
Glaciers,region_9,2049,0.409,0.215
Glaciers,region_10,2049,0.011,0.006
Glaciers,region_11,2049,0.014,0.005
Glaciers,region_12,2049,0.007,0.003
Glaciers,region_13,2049,0.222,0.088
Glaciers,region_14,2049,0.157,0.065
Glaciers,region_15,2049,0.067,0.029
Glaciers,region_16,2049,0.009,0.006
Glaciers,region_17,2049,0.168,0.120
Glaciers,region_18,2049,0.004,0.002
Glaciers,region_19,2049,0.331,0.369
Glaciers,ALL,2049,3.685,0.738
GrIS,ALL,2050,1.499,0.489
AIS,WAIS,2050,0.545,0.821
AIS,EAIS,2050,0.117,0.195
AIS,PEN,2050,0.016,0.054
AIS,ALL,2050,0.679,0.961
Glaciers,region_1,2050,0.632,0.329
Glaciers,region_2,2050,0.097,0.043
Glaciers,region_3,2050,0.473,0.269
Glaciers,region_4,2050,0.237,0.164
Glaciers,region_5,2050,0.419,0.295
Glaciers,region_6,2050,0.112,0.075
Glaciers,region_7,2050,0.365,0.224
Glaciers,region_8,2050,0.016,0.008
Glaciers,region_9,2050,0.424,0.221
Glaciers,region_10,2050,0.012,0.006
Glaciers,region_11,2050,0.014,0.006
Glaciers,region_12,2050,0.007,0.003
Glaciers,region_13,2050,0.228,0.090
Glaciers,region_14,2050,0.162,0.066
Glaciers,region_15,2050,0.069,0.030
Glaciers,region_16,2050,0.010,0.006
Glaciers,region_17,2050,0.173,0.122
Glaciers,region_18,2050,0.004,0.002
Glaciers,region_19,2050,0.343,0.380
Glaciers,ALL,2050,3.795,0.758
GrIS,ALL,2051,1.559,0.502
AIS,WAIS,2051,0.581,0.861
AIS,EAIS,2051,0.161,0.208
AIS,PEN,2051,0.014,0.056
AIS,ALL,2051,0.757,1.008
Glaciers,region_1,2051,0.646,0.336
Glaciers,region_2,2051,0.098,0.044
Glaciers,region_3,2051,0.487,0.276
Glaciers,region_4,2051,0.245,0.171
Glaciers,region_5,2051,0.429,0.303
Glaciers,region_6,2051,0.116,0.077
Glaciers,region_7,2051,0.376,0.232
Glaciers,region_8,2051,0.017,0.008
Glaciers,region_9,2051,0.437,0.229
Glaciers,region_10,2051,0.012,0.006
Glaciers,region_11,2051,0.014,0.006
Glaciers,region_12,2051,0.007,0.003
Glaciers,region_13,2051,0.233,0.092
Glaciers,region_14,2051,0.165,0.067
Glaciers,region_15,2051,0.070,0.030
Glaciers,region_16,2051,0.010,0.006
Glaciers,region_17,2051,0.178,0.125
Glaciers,region_18,2051,0.004,0.002
Glaciers,region_19,2051,0.351,0.389
Glaciers,ALL,2051,3.893,0.779
GrIS,ALL,2052,1.594,0.495
AIS,WAIS,2052,0.606,0.883
AIS,EAIS,2052,0.186,0.222
AIS,PEN,2052,0.014,0.058
AIS,ALL,2052,0.806,1.057
Glaciers,region_1,2052,0.660,0.344
Glaciers,region_2,2052,0.100,0.044
Glaciers,region_3,2052,0.503,0.286
Glaciers,region_4,2052,0.254,0.177
Glaciers,region_5,2052,0.441,0.311
Glaciers,region_6,2052,0.119,0.080
Glaciers,region_7,2052,0.388,0.239
Glaciers,region_8,2052,0.017,0.008
Glaciers,region_9,2052,0.451,0.237
Glaciers,region_10,2052,0.012,0.006
Glaciers,region_11,2052,0.014,0.006
Glaciers,region_12,2052,0.007,0.003
Glaciers,region_13,2052,0.238,0.094
Glaciers,region_14,2052,0.170,0.068
Glaciers,region_15,2052,0.071,0.031
Glaciers,region_16,2052,0.010,0.006
Glaciers,region_17,2052,0.183,0.128
Glaciers,region_18,2052,0.004,0.002
Glaciers,region_19,2052,0.365,0.405
Glaciers,ALL,2052,4.006,0.803
GrIS,ALL,2053,1.621,0.509
AIS,WAIS,2053,0.646,0.947
AIS,EAIS,2053,0.241,0.251
AIS,PEN,2053,0.016,0.060
AIS,ALL,2053,0.903,1.151
Glaciers,region_1,2053,0.674,0.352
Glaciers,region_2,2053,0.101,0.045
Glaciers,region_3,2053,0.520,0.296
Glaciers,region_4,2053,0.262,0.182
Glaciers,region_5,2053,0.452,0.319
Glaciers,region_6,2053,0.122,0.082
Glaciers,region_7,2053,0.399,0.246
Glaciers,region_8,2053,0.018,0.009
Glaciers,region_9,2053,0.465,0.245
Glaciers,region_10,2053,0.012,0.006
Glaciers,region_11,2053,0.014,0.006
Glaciers,region_12,2053,0.007,0.003
Glaciers,region_13,2053,0.244,0.097
Glaciers,region_14,2053,0.174,0.070
Glaciers,region_15,2053,0.073,0.031
Glaciers,region_16,2053,0.010,0.006
Glaciers,region_17,2053,0.187,0.131
Glaciers,region_18,2053,0.004,0.002
Glaciers,region_19,2053,0.375,0.413
Glaciers,ALL,2053,4.113,0.823
GrIS,ALL,2054,1.664,0.522
AIS,WAIS,2054,0.714,1.063
AIS,EAIS,2054,0.271,0.268
AIS,PEN,2054,0.008,0.062
AIS,ALL,2054,0.993,1.269
Glaciers,region_1,2054,0.692,0.361
Glaciers,region_2,2054,0.103,0.045
Glaciers,region_3,2054,0.536,0.304
Glaciers,region_4,2054,0.269,0.186
Glaciers,region_5,2054,0.463,0.325
Glaciers,region_6,2054,0.126,0.085
Glaciers,region_7,2054,0.410,0.251
Glaciers,region_8,2054,0.018,0.009
Glaciers,region_9,2054,0.477,0.251
Glaciers,region_10,2054,0.013,0.006
Glaciers,region_11,2054,0.015,0.006
Glaciers,region_12,2054,0.007,0.003
Glaciers,region_13,2054,0.249,0.099
Glaciers,region_14,2054,0.178,0.071
Glaciers,region_15,2054,0.074,0.032
Glaciers,region_16,2054,0.010,0.006
Glaciers,region_17,2054,0.191,0.133
Glaciers,region_18,2054,0.004,0.002
Glaciers,region_19,2054,0.384,0.421
Glaciers,ALL,2054,4.219,0.842
GrIS,ALL,2055,1.713,0.533
AIS,WAIS,2055,0.780,1.140
AIS,EAIS,2055,0.308,0.276
AIS,PEN,2055,-0.000,0.064
AIS,ALL,2055,1.089,1.347
Glaciers,region_1,2055,0.708,0.369
Glaciers,region_2,2055,0.105,0.046
Glaciers,region_3,2055,0.551,0.314
Glaciers,region_4,2055,0.276,0.191
Glaciers,region_5,2055,0.475,0.333
Glaciers,region_6,2055,0.130,0.087
Glaciers,region_7,2055,0.420,0.257
Glaciers,region_8,2055,0.019,0.009
Glaciers,region_9,2055,0.490,0.258
Glaciers,region_10,2055,0.013,0.006
Glaciers,region_11,2055,0.015,0.006
Glaciers,region_12,2055,0.007,0.003
Glaciers,region_13,2055,0.255,0.101
Glaciers,region_14,2055,0.182,0.073
Glaciers,region_15,2055,0.075,0.033
Glaciers,region_16,2055,0.010,0.006
Glaciers,region_17,2055,0.196,0.135
Glaciers,region_18,2055,0.004,0.002
Glaciers,region_19,2055,0.391,0.432
Glaciers,ALL,2055,4.324,0.863
GrIS,ALL,2056,1.738,0.549
AIS,WAIS,2056,0.835,1.190
AIS,EAIS,2056,0.334,0.333
AIS,PEN,2056,0.007,0.066
AIS,ALL,2056,1.176,1.441
Glaciers,region_1,2056,0.725,0.376
Glaciers,region_2,2056,0.107,0.046
Glaciers,region_3,2056,0.565,0.321
Glaciers,region_4,2056,0.284,0.196
Glaciers,region_5,2056,0.486,0.339
Glaciers,region_6,2056,0.133,0.090
Glaciers,region_7,2056,0.431,0.261
Glaciers,region_8,2056,0.019,0.009
Glaciers,region_9,2056,0.504,0.264
Glaciers,region_10,2056,0.013,0.006
Glaciers,region_11,2056,0.015,0.006
Glaciers,region_12,2056,0.007,0.003
Glaciers,region_13,2056,0.260,0.102
Glaciers,region_14,2056,0.186,0.074
Glaciers,region_15,2056,0.076,0.033
Glaciers,region_16,2056,0.010,0.006
Glaciers,region_17,2056,0.200,0.137
Glaciers,region_18,2056,0.005,0.002
Glaciers,region_19,2056,0.402,0.446
Glaciers,ALL,2056,4.429,0.884
GrIS,ALL,2057,1.783,0.571
AIS,WAIS,2057,0.851,1.259
AIS,EAIS,2057,0.346,0.363
AIS,PEN,2057,0.008,0.067
AIS,ALL,2057,1.204,1.520
Glaciers,region_1,2057,0.740,0.382
Glaciers,region_2,2057,0.109,0.046
Glaciers,region_3,2057,0.578,0.327
Glaciers,region_4,2057,0.291,0.199
Glaciers,region_5,2057,0.496,0.346
Glaciers,region_6,2057,0.137,0.092
Glaciers,region_7,2057,0.443,0.268
Glaciers,region_8,2057,0.020,0.009
Glaciers,region_9,2057,0.518,0.270
Glaciers,region_10,2057,0.013,0.006
Glaciers,region_11,2057,0.015,0.006
Glaciers,region_12,2057,0.007,0.003
Glaciers,region_13,2057,0.264,0.104
Glaciers,region_14,2057,0.190,0.076
Glaciers,region_15,2057,0.078,0.034
Glaciers,region_16,2057,0.010,0.006
Glaciers,region_17,2057,0.203,0.140
Glaciers,region_18,2057,0.005,0.002
Glaciers,region_19,2057,0.412,0.458
Glaciers,ALL,2057,4.529,0.903
GrIS,ALL,2058,1.825,0.595
AIS,WAIS,2058,0.862,1.297
AIS,EAIS,2058,0.368,0.406
AIS,PEN,2058,0.014,0.069
AIS,ALL,2058,1.244,1.594
Glaciers,region_1,2058,0.756,0.388
Glaciers,region_2,2058,0.111,0.047
Glaciers,region_3,2058,0.591,0.335
Glaciers,region_4,2058,0.297,0.205
Glaciers,region_5,2058,0.503,0.353
Glaciers,region_6,2058,0.140,0.094
Glaciers,region_7,2058,0.455,0.275
Glaciers,region_8,2058,0.020,0.010
Glaciers,region_9,2058,0.532,0.277
Glaciers,region_10,2058,0.014,0.007
Glaciers,region_11,2058,0.015,0.006
Glaciers,region_12,2058,0.008,0.003
Glaciers,region_13,2058,0.268,0.105
Glaciers,region_14,2058,0.193,0.077
Glaciers,region_15,2058,0.079,0.034
Glaciers,region_16,2058,0.010,0.006
Glaciers,region_17,2058,0.206,0.143
Glaciers,region_18,2058,0.005,0.003
Glaciers,region_19,2058,0.419,0.470
Glaciers,ALL,2058,4.621,0.923
GrIS,ALL,2059,1.849,0.616
AIS,WAIS,2059,0.903,1.379
AIS,EAIS,2059,0.415,0.358
AIS,PEN,2059,0.013,0.070
AIS,ALL,2059,1.331,1.611
Glaciers,region_1,2059,0.773,0.394
Glaciers,region_2,2059,0.112,0.047
Glaciers,region_3,2059,0.606,0.342
Glaciers,region_4,2059,0.305,0.209
Glaciers,region_5,2059,0.512,0.361
Glaciers,region_6,2059,0.143,0.097
Glaciers,region_7,2059,0.466,0.282
Glaciers,region_8,2059,0.021,0.010
Glaciers,region_9,2059,0.546,0.284
Glaciers,region_10,2059,0.014,0.007
Glaciers,region_11,2059,0.015,0.006
Glaciers,region_12,2059,0.008,0.003
Glaciers,region_13,2059,0.273,0.107
Glaciers,region_14,2059,0.197,0.078
Glaciers,region_15,2059,0.080,0.035
Glaciers,region_16,2059,0.011,0.006
Glaciers,region_17,2059,0.210,0.145
Glaciers,region_18,2059,0.005,0.003
Glaciers,region_19,2059,0.429,0.480
Glaciers,ALL,2059,4.725,0.942
GrIS,ALL,2060,1.903,0.629
AIS,WAIS,2060,0.948,1.480
AIS,EAIS,2060,0.419,0.331
AIS,PEN,2060,0.008,0.072
AIS,ALL,2060,1.375,1.680
Glaciers,region_1,2060,0.791,0.401
Glaciers,region_2,2060,0.114,0.047
Glaciers,region_3,2060,0.621,0.349
Glaciers,region_4,2060,0.312,0.213
Glaciers,region_5,2060,0.522,0.368
Glaciers,region_6,2060,0.145,0.099
Glaciers,region_7,2060,0.478,0.290
Glaciers,region_8,2060,0.021,0.010
Glaciers,region_9,2060,0.560,0.291
Glaciers,region_10,2060,0.014,0.007
Glaciers,region_11,2060,0.015,0.006
Glaciers,region_12,2060,0.008,0.003
Glaciers,region_13,2060,0.278,0.109
Glaciers,region_14,2060,0.200,0.079
Glaciers,region_15,2060,0.081,0.036
Glaciers,region_16,2060,0.011,0.006
Glaciers,region_17,2060,0.214,0.148
Glaciers,region_18,2060,0.005,0.003
Glaciers,region_19,2060,0.439,0.491
Glaciers,ALL,2060,4.830,0.963
GrIS,ALL,2061,1.985,0.640
AIS,WAIS,2061,1.001,1.560
AIS,EAIS,2061,0.429,0.325
AIS,PEN,2061,0.010,0.075
AIS,ALL,2061,1.440,1.719
Glaciers,region_1,2061,0.808,0.407
Glaciers,region_2,2061,0.115,0.048
Glaciers,region_3,2061,0.639,0.354
Glaciers,region_4,2061,0.320,0.216
Glaciers,region_5,2061,0.535,0.375
Glaciers,region_6,2061,0.148,0.101
Glaciers,region_7,2061,0.489,0.296
Glaciers,region_8,2061,0.021,0.010
Glaciers,region_9,2061,0.574,0.298
Glaciers,region_10,2061,0.014,0.007
Glaciers,region_11,2061,0.016,0.006
Glaciers,region_12,2061,0.008,0.003
Glaciers,region_13,2061,0.282,0.111
Glaciers,region_14,2061,0.204,0.081
Glaciers,region_15,2061,0.082,0.036
Glaciers,region_16,2061,0.011,0.006
Glaciers,region_17,2061,0.218,0.150
Glaciers,region_18,2061,0.005,0.003
Glaciers,region_19,2061,0.449,0.499
Glaciers,ALL,2061,4.937,0.980
GrIS,ALL,2062,2.024,0.655
AIS,WAIS,2062,1.101,1.664
AIS,EAIS,2062,0.493,0.341
AIS,PEN,2062,0.005,0.076
AIS,ALL,2062,1.598,1.852
Glaciers,region_1,2062,0.826,0.415
Glaciers,region_2,2062,0.117,0.048
Glaciers,region_3,2062,0.653,0.361
Glaciers,region_4,2062,0.328,0.220
Glaciers,region_5,2062,0.546,0.382
Glaciers,region_6,2062,0.152,0.103
Glaciers,region_7,2062,0.499,0.301
Glaciers,region_8,2062,0.022,0.010
Glaciers,region_9,2062,0.589,0.305
Glaciers,region_10,2062,0.014,0.007
Glaciers,region_11,2062,0.016,0.006
Glaciers,region_12,2062,0.008,0.003
Glaciers,region_13,2062,0.287,0.113
Glaciers,region_14,2062,0.207,0.083
Glaciers,region_15,2062,0.083,0.037
Glaciers,region_16,2062,0.011,0.006
Glaciers,region_17,2062,0.222,0.153
Glaciers,region_18,2062,0.005,0.003
Glaciers,region_19,2062,0.459,0.511
Glaciers,ALL,2062,5.044,1.000
GrIS,ALL,2063,2.125,0.670
AIS,WAIS,2063,1.153,1.753
AIS,EAIS,2063,0.503,0.329
AIS,PEN,2063,0.005,0.078
AIS,ALL,2063,1.662,1.912
Glaciers,region_1,2063,0.843,0.422
Glaciers,region_2,2063,0.118,0.048
Glaciers,region_3,2063,0.666,0.369
Glaciers,region_4,2063,0.336,0.224
Glaciers,region_5,2063,0.556,0.389
Glaciers,region_6,2063,0.155,0.105
Glaciers,region_7,2063,0.509,0.307
Glaciers,region_8,2063,0.022,0.010
Glaciers,region_9,2063,0.602,0.312
Glaciers,region_10,2063,0.015,0.007
Glaciers,region_11,2063,0.016,0.006
Glaciers,region_12,2063,0.008,0.003
Glaciers,region_13,2063,0.291,0.115
Glaciers,region_14,2063,0.210,0.084
Glaciers,region_15,2063,0.085,0.038
Glaciers,region_16,2063,0.011,0.006
Glaciers,region_17,2063,0.226,0.155
Glaciers,region_18,2063,0.005,0.003
Glaciers,region_19,2063,0.469,0.521
Glaciers,ALL,2063,5.141,1.018
GrIS,ALL,2064,2.200,0.689
AIS,WAIS,2064,1.194,1.830
AIS,EAIS,2064,0.508,0.388
AIS,PEN,2064,0.006,0.080
AIS,ALL,2064,1.708,2.008
Glaciers,region_1,2064,0.859,0.430
Glaciers,region_2,2064,0.120,0.048
Glaciers,region_3,2064,0.678,0.374
Glaciers,region_4,2064,0.343,0.227
Glaciers,region_5,2064,0.565,0.395
Glaciers,region_6,2064,0.158,0.108
Glaciers,region_7,2064,0.517,0.312
Glaciers,region_8,2064,0.022,0.010
Glaciers,region_9,2064,0.613,0.318
Glaciers,region_10,2064,0.015,0.007
Glaciers,region_11,2064,0.016,0.006
Glaciers,region_12,2064,0.008,0.003
Glaciers,region_13,2064,0.294,0.116
Glaciers,region_14,2064,0.212,0.085
Glaciers,region_15,2064,0.085,0.038
Glaciers,region_16,2064,0.011,0.006
Glaciers,region_17,2064,0.229,0.157
Glaciers,region_18,2064,0.005,0.003
Glaciers,region_19,2064,0.477,0.530
Glaciers,ALL,2064,5.228,1.036
GrIS,ALL,2065,2.265,0.705
AIS,WAIS,2065,1.238,1.937
AIS,EAIS,2065,0.519,0.405
AIS,PEN,2065,0.006,0.081
AIS,ALL,2065,1.763,2.156
Glaciers,region_1,2065,0.873,0.437
Glaciers,region_2,2065,0.121,0.049
Glaciers,region_3,2065,0.691,0.381
Glaciers,region_4,2065,0.351,0.231
Glaciers,region_5,2065,0.573,0.401
Glaciers,region_6,2065,0.161,0.110
Glaciers,region_7,2065,0.526,0.317
Glaciers,region_8,2065,0.023,0.011
Glaciers,region_9,2065,0.625,0.325
Glaciers,region_10,2065,0.015,0.007
Glaciers,region_11,2065,0.016,0.006
Glaciers,region_12,2065,0.008,0.003
Glaciers,region_13,2065,0.298,0.118
Glaciers,region_14,2065,0.215,0.086
Glaciers,region_15,2065,0.086,0.038
Glaciers,region_16,2065,0.011,0.006
Glaciers,region_17,2065,0.232,0.159
Glaciers,region_18,2065,0.005,0.003
Glaciers,region_19,2065,0.487,0.540
Glaciers,ALL,2065,5.319,1.054
GrIS,ALL,2066,2.333,0.719
AIS,WAIS,2066,1.297,2.014
AIS,EAIS,2066,0.531,0.396
AIS,PEN,2066,0.010,0.083
AIS,ALL,2066,1.837,2.228
Glaciers,region_1,2066,0.886,0.444
Glaciers,region_2,2066,0.123,0.049
Glaciers,region_3,2066,0.704,0.388
Glaciers,region_4,2066,0.358,0.236
Glaciers,region_5,2066,0.580,0.408
Glaciers,region_6,2066,0.164,0.112
Glaciers,region_7,2066,0.535,0.323
Glaciers,region_8,2066,0.023,0.011
Glaciers,region_9,2066,0.636,0.331
Glaciers,region_10,2066,0.015,0.007
Glaciers,region_11,2066,0.016,0.006
Glaciers,region_12,2066,0.008,0.003
Glaciers,region_13,2066,0.301,0.120
Glaciers,region_14,2066,0.218,0.088
Glaciers,region_15,2066,0.087,0.039
Glaciers,region_16,2066,0.011,0.006
Glaciers,region_17,2066,0.235,0.161
Glaciers,region_18,2066,0.005,0.003
Glaciers,region_19,2066,0.497,0.552
Glaciers,ALL,2066,5.404,1.074
GrIS,ALL,2067,2.377,0.728
AIS,WAIS,2067,1.371,2.115
AIS,EAIS,2067,0.596,0.447
AIS,PEN,2067,0.011,0.085
AIS,ALL,2067,1.977,2.362
Glaciers,region_1,2067,0.903,0.451
Glaciers,region_2,2067,0.124,0.049
Glaciers,region_3,2067,0.718,0.396
Glaciers,region_4,2067,0.366,0.240
Glaciers,region_5,2067,0.590,0.416
Glaciers,region_6,2067,0.167,0.115
Glaciers,region_7,2067,0.546,0.327
Glaciers,region_8,2067,0.023,0.011
Glaciers,region_9,2067,0.649,0.337
Glaciers,region_10,2067,0.015,0.007
Glaciers,region_11,2067,0.016,0.006
Glaciers,region_12,2067,0.008,0.003
Glaciers,region_13,2067,0.305,0.122
Glaciers,region_14,2067,0.221,0.090
Glaciers,region_15,2067,0.088,0.040
Glaciers,region_16,2067,0.011,0.007
Glaciers,region_17,2067,0.239,0.163
Glaciers,region_18,2067,0.005,0.003
Glaciers,region_19,2067,0.510,0.565
Glaciers,ALL,2067,5.506,1.094
GrIS,ALL,2068,2.427,0.741
AIS,WAIS,2068,1.392,2.176
AIS,EAIS,2068,0.633,0.460
AIS,PEN,2068,0.018,0.087
AIS,ALL,2068,2.043,2.414
Glaciers,region_1,2068,0.919,0.460
Glaciers,region_2,2068,0.126,0.049
Glaciers,region_3,2068,0.733,0.406
Glaciers,region_4,2068,0.373,0.244
Glaciers,region_5,2068,0.600,0.422
Glaciers,region_6,2068,0.170,0.118
Glaciers,region_7,2068,0.556,0.333
Glaciers,region_8,2068,0.024,0.011
Glaciers,region_9,2068,0.662,0.342
Glaciers,region_10,2068,0.015,0.007
Glaciers,region_11,2068,0.017,0.006
Glaciers,region_12,2068,0.008,0.003
Glaciers,region_13,2068,0.309,0.124
Glaciers,region_14,2068,0.224,0.091
Glaciers,region_15,2068,0.089,0.041
Glaciers,region_16,2068,0.011,0.007
Glaciers,region_17,2068,0.243,0.165
Glaciers,region_18,2068,0.005,0.003
Glaciers,region_19,2068,0.521,0.578
Glaciers,ALL,2068,5.606,1.116
GrIS,ALL,2069,2.482,0.760
AIS,WAIS,2069,1.403,2.253
AIS,EAIS,2069,0.702,0.437
AIS,PEN,2069,0.023,0.088
AIS,ALL,2069,2.128,2.487
Glaciers,region_1,2069,0.936,0.471
Glaciers,region_2,2069,0.127,0.050
Glaciers,region_3,2069,0.747,0.414
Glaciers,region_4,2069,0.380,0.248
Glaciers,region_5,2069,0.612,0.429
Glaciers,region_6,2069,0.174,0.120
Glaciers,region_7,2069,0.566,0.339
Glaciers,region_8,2069,0.024,0.011
Glaciers,region_9,2069,0.674,0.349
Glaciers,region_10,2069,0.016,0.007
Glaciers,region_11,2069,0.017,0.006
Glaciers,region_12,2069,0.008,0.003
Glaciers,region_13,2069,0.312,0.125
Glaciers,region_14,2069,0.227,0.092
Glaciers,region_15,2069,0.090,0.041
Glaciers,region_16,2069,0.011,0.007
