ice_source,region,year,mean,sd
Glaciers,region_17,2042,0.161,0.095
Glaciers,region_18,2042,0.004,0.002
Glaciers,region_19,2042,0.427,0.372
Glaciers,ALL,2042,3.672,0.713
GrIS,ALL,2043,1.325,0.586
AIS,WAIS,2043,0.601,0.593
AIS,EAIS,2043,-0.143,0.551
AIS,PEN,2043,0.011,0.076
AIS,ALL,2043,0.469,1.024
Glaciers,region_1,2043,0.604,0.328
Glaciers,region_2,2043,0.094,0.039
Glaciers,region_3,2043,0.473,0.300
Glaciers,region_4,2043,0.253,0.162
Glaciers,region_5,2043,0.414,0.267
Glaciers,region_6,2043,0.106,0.075
Glaciers,region_7,2043,0.347,0.188
Glaciers,region_8,2043,0.017,0.008
Glaciers,region_9,2043,0.395,0.201
Glaciers,region_10,2043,0.014,0.008
Glaciers,region_11,2043,0.014,0.005
Glaciers,region_12,2043,0.007,0.002
Glaciers,region_13,2043,0.242,0.100
Glaciers,region_14,2043,0.159,0.063
Glaciers,region_15,2043,0.073,0.030
Glaciers,region_16,2043,0.011,0.006
Glaciers,region_17,2043,0.167,0.098
Glaciers,region_18,2043,0.004,0.002
Glaciers,region_19,2043,0.443,0.385
Glaciers,ALL,2043,3.836,0.742
GrIS,ALL,2044,1.411,0.614
AIS,WAIS,2044,0.650,0.608
AIS,EAIS,2044,-0.133,0.589
AIS,PEN,2044,0.007,0.080
AIS,ALL,2044,0.523,1.065
Glaciers,region_1,2044,0.630,0.338
Glaciers,region_2,2044,0.097,0.040
Glaciers,region_3,2044,0.499,0.313
Glaciers,region_4,2044,0.267,0.169
Glaciers,region_5,2044,0.435,0.275
Glaciers,region_6,2044,0.111,0.078
Glaciers,region_7,2044,0.364,0.197
Glaciers,region_8,2044,0.017,0.008
Glaciers,region_9,2044,0.416,0.210
Glaciers,region_10,2044,0.014,0.008
Glaciers,region_11,2044,0.014,0.005
Glaciers,region_12,2044,0.007,0.002
Glaciers,region_13,2044,0.252,0.103
Glaciers,region_14,2044,0.165,0.065
Glaciers,region_15,2044,0.076,0.031
Glaciers,region_16,2044,0.011,0.006
Glaciers,region_17,2044,0.175,0.101
Glaciers,region_18,2044,0.004,0.002
Glaciers,region_19,2044,0.462,0.396
Glaciers,ALL,2044,4.018,0.768
GrIS,ALL,2045,1.460,0.639
AIS,WAIS,2045,0.685,0.626
AIS,EAIS,2045,-0.123,0.634
AIS,PEN,2045,0.008,0.086
AIS,ALL,2045,0.569,1.123
Glaciers,region_1,2045,0.662,0.352
Glaciers,region_2,2045,0.101,0.040
Glaciers,region_3,2045,0.524,0.324
Glaciers,region_4,2045,0.281,0.175
Glaciers,region_5,2045,0.457,0.283
Glaciers,region_6,2045,0.117,0.082
Glaciers,region_7,2045,0.383,0.206
Glaciers,region_8,2045,0.018,0.009
Glaciers,region_9,2045,0.436,0.219
Glaciers,region_10,2045,0.014,0.009
Glaciers,region_11,2045,0.015,0.005
Glaciers,region_12,2045,0.007,0.002
Glaciers,region_13,2045,0.262,0.106
Glaciers,region_14,2045,0.172,0.067
Glaciers,region_15,2045,0.078,0.032
Glaciers,region_16,2045,0.012,0.006
Glaciers,region_17,2045,0.181,0.104
Glaciers,region_18,2045,0.004,0.002
Glaciers,region_19,2045,0.481,0.410
Glaciers,ALL,2045,4.205,0.796
GrIS,ALL,2046,1.534,0.676
AIS,WAIS,2046,0.721,0.653
AIS,EAIS,2046,-0.147,0.681
AIS,PEN,2046,0.008,0.091
AIS,ALL,2046,0.583,1.183
Glaciers,region_1,2046,0.692,0.363
Glaciers,region_2,2046,0.104,0.041
Glaciers,region_3,2046,0.549,0.337
Glaciers,region_4,2046,0.294,0.182
Glaciers,region_5,2046,0.477,0.291
Glaciers,region_6,2046,0.122,0.085
Glaciers,region_7,2046,0.401,0.215
Glaciers,region_8,2046,0.019,0.009
Glaciers,region_9,2046,0.456,0.229
Glaciers,region_10,2046,0.015,0.009
Glaciers,region_11,2046,0.015,0.005
Glaciers,region_12,2046,0.007,0.002
Glaciers,region_13,2046,0.273,0.109
Glaciers,region_14,2046,0.179,0.068
Glaciers,region_15,2046,0.081,0.033
Glaciers,region_16,2046,0.012,0.006
Glaciers,region_17,2046,0.188,0.106
Glaciers,region_18,2046,0.004,0.002
Glaciers,region_19,2046,0.501,0.423
Glaciers,ALL,2046,4.389,0.824
GrIS,ALL,2047,1.594,0.705
AIS,WAIS,2047,0.759,0.673
AIS,EAIS,2047,-0.160,0.746
AIS,PEN,2047,0.011,0.098
AIS,ALL,2047,0.610,1.254
Glaciers,region_1,2047,0.718,0.370
Glaciers,region_2,2047,0.108,0.041
Glaciers,region_3,2047,0.573,0.352
Glaciers,region_4,2047,0.306,0.188
Glaciers,region_5,2047,0.498,0.300
Glaciers,region_6,2047,0.128,0.089
Glaciers,region_7,2047,0.421,0.225
Glaciers,region_8,2047,0.019,0.009
Glaciers,region_9,2047,0.478,0.240
Glaciers,region_10,2047,0.015,0.009
Glaciers,region_11,2047,0.015,0.005
Glaciers,region_12,2047,0.008,0.002
Glaciers,region_13,2047,0.283,0.113
Glaciers,region_14,2047,0.186,0.072
Glaciers,region_15,2047,0.084,0.034
Glaciers,region_16,2047,0.012,0.006
Glaciers,region_17,2047,0.194,0.109
Glaciers,region_18,2047,0.005,0.002
Glaciers,region_19,2047,0.517,0.435
Glaciers,ALL,2047,4.569,0.852
GrIS,ALL,2048,1.682,0.740
AIS,WAIS,2048,0.812,0.718
AIS,EAIS,2048,-0.145,0.810
AIS,PEN,2048,0.011,0.104
AIS,ALL,2048,0.679,1.355
Glaciers,region_1,2048,0.744,0.376
Glaciers,region_2,2048,0.111,0.042
Glaciers,region_3,2048,0.602,0.364
Glaciers,region_4,2048,0.320,0.194
Glaciers,region_5,2048,0.519,0.309
Glaciers,region_6,2048,0.134,0.092
Glaciers,region_7,2048,0.441,0.235
Glaciers,region_8,2048,0.020,0.009
Glaciers,region_9,2048,0.502,0.249
Glaciers,region_10,2048,0.016,0.009
Glaciers,region_11,2048,0.016,0.005
Glaciers,region_12,2048,0.008,0.002
Glaciers,region_13,2048,0.293,0.116
Glaciers,region_14,2048,0.194,0.073
Glaciers,region_15,2048,0.087,0.035
Glaciers,region_16,2048,0.012,0.006
Glaciers,region_17,2048,0.200,0.112
Glaciers,region_18,2048,0.005,0.002
Glaciers,region_19,2048,0.537,0.446
Glaciers,ALL,2048,4.759,0.876
GrIS,ALL,2049,1.766,0.773
AIS,WAIS,2049,0.860,0.765
AIS,EAIS,2049,-0.137,0.861
AIS,PEN,2049,0.014,0.106
AIS,ALL,2049,0.738,1.443
Glaciers,region_1,2049,0.773,0.388
Glaciers,region_2,2049,0.114,0.042
Glaciers,region_3,2049,0.628,0.378
Glaciers,region_4,2049,0.332,0.201
Glaciers,region_5,2049,0.538,0.320
Glaciers,region_6,2049,0.139,0.095
Glaciers,region_7,2049,0.460,0.246
Glaciers,region_8,2049,0.021,0.009
Glaciers,region_9,2049,0.526,0.257
Glaciers,region_10,2049,0.016,0.009
Glaciers,region_11,2049,0.016,0.005
Glaciers,region_12,2049,0.008,0.002
Glaciers,region_13,2049,0.303,0.119
Glaciers,region_14,2049,0.201,0.075
Glaciers,region_15,2049,0.090,0.036
Glaciers,region_16,2049,0.013,0.006
Glaciers,region_17,2049,0.207,0.114
Glaciers,region_18,2049,0.005,0.002
Glaciers,region_19,2049,0.557,0.458
Glaciers,ALL,2049,4.947,0.904
GrIS,ALL,2050,1.844,0.803
AIS,WAIS,2050,0.902,0.803
AIS,EAIS,2050,-0.154,0.911
AIS,PEN,2050,0.018,0.112
AIS,ALL,2050,0.765,1.528
Glaciers,region_1,2050,0.801,0.396
Glaciers,region_2,2050,0.117,0.043
Glaciers,region_3,2050,0.654,0.392
Glaciers,region_4,2050,0.345,0.207
Glaciers,region_5,2050,0.557,0.330
Glaciers,region_6,2050,0.145,0.099
Glaciers,region_7,2050,0.481,0.257
Glaciers,region_8,2050,0.021,0.010
Glaciers,region_9,2050,0.550,0.266
Glaciers,region_10,2050,0.017,0.010
Glaciers,region_11,2050,0.016,0.005
Glaciers,region_12,2050,0.008,0.002
Glaciers,region_13,2050,0.313,0.123
Glaciers,region_14,2050,0.208,0.077
Glaciers,region_15,2050,0.092,0.037
Glaciers,region_16,2050,0.013,0.006
Glaciers,region_17,2050,0.213,0.116
Glaciers,region_18,2050,0.005,0.002
Glaciers,region_19,2050,0.579,0.472
Glaciers,ALL,2050,5.134,0.932
GrIS,ALL,2051,1.925,0.836
AIS,WAIS,2051,0.924,0.841
AIS,EAIS,2051,-0.190,0.959
AIS,PEN,2051,0.026,0.121
AIS,ALL,2051,0.760,1.617
Glaciers,region_1,2051,0.831,0.407
Glaciers,region_2,2051,0.120,0.044
Glaciers,region_3,2051,0.681,0.403
Glaciers,region_4,2051,0.358,0.213
Glaciers,region_5,2051,0.576,0.339
Glaciers,region_6,2051,0.150,0.103
Glaciers,region_7,2051,0.501,0.267
Glaciers,region_8,2051,0.022,0.010
Glaciers,region_9,2051,0.576,0.277
Glaciers,region_10,2051,0.017,0.010
Glaciers,region_11,2051,0.017,0.005
Glaciers,region_12,2051,0.008,0.002
Glaciers,region_13,2051,0.323,0.126
Glaciers,region_14,2051,0.214,0.079
Glaciers,region_15,2051,0.095,0.038
Glaciers,region_16,2051,0.013,0.006
Glaciers,region_17,2051,0.220,0.119
Glaciers,region_18,2051,0.005,0.002
Glaciers,region_19,2051,0.598,0.483
Glaciers,ALL,2051,5.326,0.959
GrIS,ALL,2052,2.000,0.862
AIS,WAIS,2052,0.962,0.872
AIS,EAIS,2052,-0.184,1.019
AIS,PEN,2052,0.026,0.126
AIS,ALL,2052,0.804,1.693
Glaciers,region_1,2052,0.863,0.420
Glaciers,region_2,2052,0.123,0.044
Glaciers,region_3,2052,0.707,0.414
Glaciers,region_4,2052,0.372,0.220
Glaciers,region_5,2052,0.595,0.347
Glaciers,region_6,2052,0.156,0.107
Glaciers,region_7,2052,0.522,0.278
Glaciers,region_8,2052,0.023,0.010
Glaciers,region_9,2052,0.603,0.289
Glaciers,region_10,2052,0.018,0.010
Glaciers,region_11,2052,0.017,0.005
Glaciers,region_12,2052,0.008,0.002
Glaciers,region_13,2052,0.332,0.130
Glaciers,region_14,2052,0.221,0.081
Glaciers,region_15,2052,0.097,0.039
Glaciers,region_16,2052,0.013,0.006
Glaciers,region_17,2052,0.228,0.121
Glaciers,region_18,2052,0.005,0.002
Glaciers,region_19,2052,0.615,0.496
Glaciers,ALL,2052,5.518,0.988
GrIS,ALL,2053,2.081,0.885
AIS,WAIS,2053,1.041,0.915
AIS,EAIS,2053,-0.159,1.069
AIS,PEN,2053,0.027,0.134
AIS,ALL,2053,0.909,1.775
Glaciers,region_1,2053,0.896,0.433
Glaciers,region_2,2053,0.126,0.044
Glaciers,region_3,2053,0.733,0.430
Glaciers,region_4,2053,0.385,0.228
Glaciers,region_5,2053,0.615,0.356
Glaciers,region_6,2053,0.161,0.110
Glaciers,region_7,2053,0.543,0.288
Glaciers,region_8,2053,0.024,0.010
Glaciers,region_9,2053,0.629,0.299
Glaciers,region_10,2053,0.018,0.010
Glaciers,region_11,2053,0.018,0.005
Glaciers,region_12,2053,0.009,0.002
Glaciers,region_13,2053,0.341,0.134
Glaciers,region_14,2053,0.227,0.084
Glaciers,region_15,2053,0.100,0.040
Glaciers,region_16,2053,0.013,0.006
Glaciers,region_17,2053,0.235,0.123
Glaciers,region_18,2053,0.005,0.002
Glaciers,region_19,2053,0.633,0.507
Glaciers,ALL,2053,5.712,1.018
GrIS,ALL,2054,2.164,0.921
AIS,WAIS,2054,1.097,0.951
AIS,EAIS,2054,-0.154,1.135
AIS,PEN,2054,0.035,0.143
AIS,ALL,2054,0.977,1.863
Glaciers,region_1,2054,0.926,0.444
Glaciers,region_2,2054,0.129,0.045
Glaciers,region_3,2054,0.759,0.443
Glaciers,region_4,2054,0.398,0.234
Glaciers,region_5,2054,0.635,0.363
Glaciers,region_6,2054,0.167,0.112
Glaciers,region_7,2054,0.562,0.298
Glaciers,region_8,2054,0.024,0.010
Glaciers,region_9,2054,0.654,0.309
Glaciers,region_10,2054,0.019,0.010
Glaciers,region_11,2054,0.018,0.005
Glaciers,region_12,2054,0.009,0.002
Glaciers,region_13,2054,0.350,0.137
Glaciers,region_14,2054,0.233,0.086
Glaciers,region_15,2054,0.102,0.041
Glaciers,region_16,2054,0.014,0.006
Glaciers,region_17,2054,0.242,0.126
Glaciers,region_18,2054,0.006,0.002
Glaciers,region_19,2054,0.650,0.517
Glaciers,ALL,2054,5.895,1.044
GrIS,ALL,2055,2.257,0.958
AIS,WAIS,2055,1.155,0.991
AIS,EAIS,2055,-0.138,1.189
AIS,PEN,2055,0.044,0.153
AIS,ALL,2055,1.061,1.950
Glaciers,region_1,2055,0.954,0.454
Glaciers,region_2,2055,0.132,0.045
Glaciers,region_3,2055,0.785,0.453
Glaciers,region_4,2055,0.411,0.239
Glaciers,region_5,2055,0.654,0.372
Glaciers,region_6,2055,0.172,0.116
Glaciers,region_7,2055,0.583,0.307
Glaciers,region_8,2055,0.025,0.011
Glaciers,region_9,2055,0.679,0.317
Glaciers,region_10,2055,0.019,0.010
Glaciers,region_11,2055,0.018,0.005
Glaciers,region_12,2055,0.009,0.002
Glaciers,region_13,2055,0.359,0.139
Glaciers,region_14,2055,0.240,0.088
Glaciers,region_15,2055,0.105,0.042
Glaciers,region_16,2055,0.014,0.006
Glaciers,region_17,2055,0.250,0.127
Glaciers,region_18,2055,0.006,0.002
Glaciers,region_19,2055,0.672,0.531
Glaciers,ALL,2055,6.085,1.070
GrIS,ALL,2056,2.374,0.986
AIS,WAIS,2056,1.220,1.038
AIS,EAIS,2056,-0.140,1.229
AIS,PEN,2056,0.046,0.159
AIS,ALL,2056,1.125,2.031
Glaciers,region_1,2056,0.983,0.467
Glaciers,region_2,2056,0.135,0.045
Glaciers,region_3,2056,0.810,0.471
Glaciers,region_4,2056,0.424,0.247
Glaciers,region_5,2056,0.674,0.381
Glaciers,region_6,2056,0.178,0.119
Glaciers,region_7,2056,0.601,0.316
Glaciers,region_8,2056,0.025,0.011
Glaciers,region_9,2056,0.703,0.326
Glaciers,region_10,2056,0.019,0.010
Glaciers,region_11,2056,0.019,0.006
Glaciers,region_12,2056,0.009,0.002
Glaciers,region_13,2056,0.368,0.142
Glaciers,region_14,2056,0.246,0.089
Glaciers,region_15,2056,0.107,0.043
Glaciers,region_16,2056,0.014,0.006
Glaciers,region_17,2056,0.258,0.130
Glaciers,region_18,2056,0.006,0.002
Glaciers,region_19,2056,0.692,0.546
Glaciers,ALL,2056,6.271,1.102
GrIS,ALL,2057,2.475,1.016
AIS,WAIS,2057,1.282,1.082
AIS,EAIS,2057,-0.159,1.285
AIS,PEN,2057,0.045,0.167
AIS,ALL,2057,1.168,2.117
Glaciers,region_1,2057,1.011,0.478
Glaciers,region_2,2057,0.137,0.045
Glaciers,region_3,2057,0.841,0.486
Glaciers,region_4,2057,0.437,0.254
Glaciers,region_5,2057,0.694,0.391
Glaciers,region_6,2057,0.183,0.123
Glaciers,region_7,2057,0.621,0.325
Glaciers,region_8,2057,0.026,0.011
Glaciers,region_9,2057,0.729,0.334
Glaciers,region_10,2057,0.020,0.011
Glaciers,region_11,2057,0.019,0.006
Glaciers,region_12,2057,0.009,0.002
Glaciers,region_13,2057,0.377,0.145
Glaciers,region_14,2057,0.253,0.091
Glaciers,region_15,2057,0.110,0.043
Glaciers,region_16,2057,0.014,0.006
Glaciers,region_17,2057,0.265,0.132
Glaciers,region_18,2057,0.006,0.002
Glaciers,region_19,2057,0.713,0.559
Glaciers,ALL,2057,6.466,1.130
GrIS,ALL,2058,2.589,1.066
AIS,WAIS,2058,1.347,1.130
AIS,EAIS,2058,-0.136,1.331
AIS,PEN,2058,0.043,0.171
AIS,ALL,2058,1.255,2.208
Glaciers,region_1,2058,1.038,0.485
Glaciers,region_2,2058,0.140,0.046
Glaciers,region_3,2058,0.872,0.504
Glaciers,region_4,2058,0.451,0.261
Glaciers,region_5,2058,0.715,0.400
Glaciers,region_6,2058,0.188,0.126
Glaciers,region_7,2058,0.641,0.335
Glaciers,region_8,2058,0.027,0.011
Glaciers,region_9,2058,0.755,0.345
Glaciers,region_10,2058,0.020,0.011
Glaciers,region_11,2058,0.019,0.006
Glaciers,region_12,2058,0.009,0.002
Glaciers,region_13,2058,0.387,0.148
Glaciers,region_14,2058,0.260,0.093
Glaciers,region_15,2058,0.112,0.044
Glaciers,region_16,2058,0.015,0.006
Glaciers,region_17,2058,0.273,0.135
Glaciers,region_18,2058,0.006,0.002
Glaciers,region_19,2058,0.734,0.573
Glaciers,ALL,2058,6.663,1.160
GrIS,ALL,2059,2.705,1.104
AIS,WAIS,2059,1.422,1.183
AIS,EAIS,2059,-0.130,1.377
AIS,PEN,2059,0.047,0.176
AIS,ALL,2059,1.339,2.284
Glaciers,region_1,2059,1.065,0.494
Glaciers,region_2,2059,0.143,0.046
Glaciers,region_3,2059,0.903,0.520
Glaciers,region_4,2059,0.465,0.268
Glaciers,region_5,2059,0.735,0.408
Glaciers,region_6,2059,0.194,0.129
Glaciers,region_7,2059,0.661,0.346
Glaciers,region_8,2059,0.027,0.011
Glaciers,region_9,2059,0.782,0.354
Glaciers,region_10,2059,0.021,0.011
Glaciers,region_11,2059,0.020,0.006
Glaciers,region_12,2059,0.010,0.002
Glaciers,region_13,2059,0.396,0.151
Glaciers,region_14,2059,0.267,0.094
Glaciers,region_15,2059,0.114,0.045
Glaciers,region_16,2059,0.015,0.006
Glaciers,region_17,2059,0.281,0.138
Glaciers,region_18,2059,0.006,0.002
Glaciers,region_19,2059,0.761,0.591
Glaciers,ALL,2059,6.864,1.191
GrIS,ALL,2060,2.823,1.145
AIS,WAIS,2060,1.485,1.232
AIS,EAIS,2060,-0.129,1.442
AIS,PEN,2060,0.054,0.185
AIS,ALL,2060,1.409,2.371
Glaciers,region_1,2060,1.094,0.503
Glaciers,region_2,2060,0.145,0.046
Glaciers,region_3,2060,0.935,0.537
Glaciers,region_4,2060,0.478,0.275
Glaciers,region_5,2060,0.756,0.416
Glaciers,region_6,2060,0.199,0.133
Glaciers,region_7,2060,0.682,0.356
Glaciers,region_8,2060,0.028,0.011
Glaciers,region_9,2060,0.810,0.365
Glaciers,region_10,2060,0.021,0.011
Glaciers,region_11,2060,0.020,0.006
Glaciers,region_12,2060,0.010,0.002
Glaciers,region_13,2060,0.405,0.153
Glaciers,region_14,2060,0.274,0.097
Glaciers,region_15,2060,0.117,0.046
Glaciers,region_16,2060,0.015,0.006
Glaciers,region_17,2060,0.289,0.140
Glaciers,region_18,2060,0.006,0.002
Glaciers,region_19,2060,0.783,0.606
Glaciers,ALL,2060,7.067,1.221
GrIS,ALL,2061,2.921,1.192
AIS,WAIS,2061,1.554,1.284
AIS,EAIS,2061,-0.112,1.493
AIS,PEN,2061,0.060,0.192
AIS,ALL,2061,1.502,2.458
Glaciers,region_1,2061,1.125,0.514
Glaciers,region_2,2061,0.148,0.046
Glaciers,region_3,2061,0.968,0.554
Glaciers,region_4,2061,0.491,0.280
Glaciers,region_5,2061,0.779,0.424
Glaciers,region_6,2061,0.204,0.136
Glaciers,region_7,2061,0.704,0.368
Glaciers,region_8,2061,0.028,0.012
Glaciers,region_9,2061,0.839,0.375
Glaciers,region_10,2061,0.021,0.011
Glaciers,region_11,2061,0.020,0.006
Glaciers,region_12,2061,0.010,0.002
Glaciers,region_13,2061,0.414,0.156
Glaciers,region_14,2061,0.281,0.098
Glaciers,region_15,2061,0.119,0.047
Glaciers,region_16,2061,0.015,0.006
Glaciers,region_17,2061,0.296,0.143
Glaciers,region_18,2061,0.006,0.002
Glaciers,region_19,2061,0.806,0.619
Glaciers,ALL,2061,7.275,1.251
GrIS,ALL,2062,3.046,1.234
AIS,WAIS,2062,1.654,1.346
AIS,EAIS,2062,-0.079,1.546
AIS,PEN,2062,0.061,0.201
AIS,ALL,2062,1.636,2.564
Glaciers,region_1,2062,1.160,0.526
Glaciers,region_2,2062,0.150,0.046
Glaciers,region_3,2062,1.001,0.569
Glaciers,region_4,2062,0.506,0.285
Glaciers,region_5,2062,0.802,0.432
Glaciers,region_6,2062,0.209,0.139
Glaciers,region_7,2062,0.725,0.378
Glaciers,region_8,2062,0.029,0.012
Glaciers,region_9,2062,0.867,0.386
Glaciers,region_10,2062,0.022,0.011
Glaciers,region_11,2062,0.020,0.006
Glaciers,region_12,2062,0.010,0.002
Glaciers,region_13,2062,0.423,0.159
Glaciers,region_14,2062,0.288,0.101
Glaciers,region_15,2062,0.122,0.048
Glaciers,region_16,2062,0.015,0.006
Glaciers,region_17,2062,0.305,0.145
Glaciers,region_18,2062,0.007,0.002
Glaciers,region_19,2062,0.832,0.636
Glaciers,ALL,2062,7.492,1.283
GrIS,ALL,2063,3.162,1.286
AIS,WAIS,2063,1.748,1.393
AIS,EAIS,2063,-0.082,1.611
AIS,PEN,2063,0.068,0.209
AIS,ALL,2063,1.734,2.644
Glaciers,region_1,2063,1.194,0.541
Glaciers,region_2,2063,0.153,0.047
Glaciers,region_3,2063,1.035,0.584
Glaciers,region_4,2063,0.521,0.290
Glaciers,region_5,2063,0.825,0.440
Glaciers,region_6,2063,0.214,0.142
Glaciers,region_7,2063,0.746,0.387
Glaciers,region_8,2063,0.029,0.012
Glaciers,region_9,2063,0.899,0.400
Glaciers,region_10,2063,0.022,0.011
Glaciers,region_11,2063,0.021,0.006
Glaciers,region_12,2063,0.010,0.002
Glaciers,region_13,2063,0.432,0.161
Glaciers,region_14,2063,0.295,0.103
Glaciers,region_15,2063,0.124,0.048
Glaciers,region_16,2063,0.015,0.006
Glaciers,region_17,2063,0.313,0.147
Glaciers,region_18,2063,0.007,0.002
Glaciers,region_19,2063,0.857,0.652
Glaciers,ALL,2063,7.712,1.315
GrIS,ALL,2064,3.298,1.340
AIS,WAIS,2064,1.812,1.449
AIS,EAIS,2064,-0.075,1.650
AIS,PEN,2064,0.075,0.217
AIS,ALL,2064,1.812,2.737
Glaciers,region_1,2064,1.228,0.556
Glaciers,region_2,2064,0.155,0.047
Glaciers,region_3,2064,1.071,0.600
Glaciers,region_4,2064,0.535,0.295
Glaciers,region_5,2064,0.849,0.449
Glaciers,region_6,2064,0.220,0.145
Glaciers,region_7,2064,0.767,0.396
Glaciers,region_8,2064,0.030,0.012
Glaciers,region_9,2064,0.930,0.413
Glaciers,region_10,2064,0.022,0.011
Glaciers,region_11,2064,0.021,0.006
Glaciers,region_12,2064,0.010,0.002
Glaciers,region_13,2064,0.441,0.164
Glaciers,region_14,2064,0.303,0.105
Glaciers,region_15,2064,0.126,0.049
Glaciers,region_16,2064,0.016,0.006
Glaciers,region_17,2064,0.321,0.150
Glaciers,region_18,2064,0.007,0.002
Glaciers,region_19,2064,0.883,0.669
Glaciers,ALL,2064,7.935,1.349
GrIS,ALL,2065,3.425,1.385
AIS,WAIS,2065,1.890,1.511
AIS,EAIS,2065,-0.066,1.696
AIS,PEN,2065,0.079,0.225
AIS,ALL,2065,1.902,2.832
Glaciers,region_1,2065,1.258,0.569
Glaciers,region_2,2065,0.157,0.047
Glaciers,region_3,2065,1.107,0.618
Glaciers,region_4,2065,0.549,0.301
Glaciers,region_5,2065,0.871,0.458
Glaciers,region_6,2065,0.225,0.148
Glaciers,region_7,2065,0.790,0.406
Glaciers,region_8,2065,0.031,0.012
Glaciers,region_9,2065,0.962,0.427
Glaciers,region_10,2065,0.023,0.011
Glaciers,region_11,2065,0.021,0.006
Glaciers,region_12,2065,0.010,0.002
Glaciers,region_13,2065,0.450,0.167
Glaciers,region_14,2065,0.310,0.107
Glaciers,region_15,2065,0.128,0.050
Glaciers,region_16,2065,0.016,0.006
Glaciers,region_17,2065,0.329,0.152
Glaciers,region_18,2065,0.007,0.002
Glaciers,region_19,2065,0.907,0.684
Glaciers,ALL,2065,8.151,1.382
GrIS,ALL,2066,3.567,1.437
AIS,WAIS,2066,1.968,1.583
AIS,EAIS,2066,-0.043,1.748
AIS,PEN,2066,0.082,0.234
AIS,ALL,2066,2.007,2.949
Glaciers,region_1,2066,1.285,0.579
Glaciers,region_2,2066,0.160,0.047
Glaciers,region_3,2066,1.141,0.633
Glaciers,region_4,2066,0.563,0.307
Glaciers,region_5,2066,0.893,0.466
Glaciers,region_6,2066,0.230,0.151
Glaciers,region_7,2066,0.811,0.415
Glaciers,region_8,2066,0.031,0.012
Glaciers,region_9,2066,0.994,0.441
Glaciers,region_10,2066,0.023,0.012
Glaciers,region_11,2066,0.022,0.006
Glaciers,region_12,2066,0.011,0.002
Glaciers,region_13,2066,0.459,0.169
Glaciers,region_14,2066,0.318,0.110
Glaciers,region_15,2066,0.130,0.051
Glaciers,region_16,2066,0.016,0.006
Glaciers,region_17,2066,0.337,0.155
Glaciers,region_18,2066,0.007,0.002
Glaciers,region_19,2066,0.929,0.697
Glaciers,ALL,2066,8.361,1.411
GrIS,ALL,2067,3.716,1.485
AIS,WAIS,2067,2.061,1.660
AIS,EAIS,2067,-0.022,1.787
AIS,PEN,2067,0.088,0.245
AIS,ALL,2067,2.127,3.062
Glaciers,region_1,2067,1.313,0.590
Glaciers,region_2,2067,0.162,0.048
Glaciers,region_3,2067,1.172,0.647
Glaciers,region_4,2067,0.577,0.312
Glaciers,region_5,2067,0.914,0.475
Glaciers,region_6,2067,0.236,0.154
Glaciers,region_7,2067,0.832,0.422
Glaciers,region_8,2067,0.032,0.012
Glaciers,region_9,2067,1.027,0.455
Glaciers,region_10,2067,0.024,0.012
Glaciers,region_11,2067,0.022,0.006
Glaciers,region_12,2067,0.011,0.002
Glaciers,region_13,2067,0.468,0.172
Glaciers,region_14,2067,0.325,0.112
Glaciers,region_15,2067,0.133,0.052
Glaciers,region_16,2067,0.016,0.006
Glaciers,region_17,2067,0.345,0.157
Glaciers,region_18,2067,0.007,0.002
Glaciers,region_19,2067,0.955,0.713
Glaciers,ALL,2067,8.571,1.442
GrIS,ALL,2068,3.852,1.538
AIS,WAIS,2068,2.146,1.718
AIS,EAIS,2068,-0.025,1.852
AIS,PEN,2068,0.096,0.257
AIS,ALL,2068,2.218,3.167
Glaciers,region_1,2068,1.344,0.600
Glaciers,region_2,2068,0.165,0.048
Glaciers,region_3,2068,1.207,0.664
Glaciers,region_4,2068,0.593,0.318
Glaciers,region_5,2068,0.938,0.483
Glaciers,region_6,2068,0.241,0.157
Glaciers,region_7,2068,0.854,0.430
Glaciers,region_8,2068,0.032,0.012
Glaciers,region_9,2068,1.060,0.468
Glaciers,region_10,2068,0.024,0.012
Glaciers,region_11,2068,0.022,0.006
Glaciers,region_12,2068,0.011,0.002
Glaciers,region_13,2068,0.477,0.174
Glaciers,region_14,2068,0.333,0.114
Glaciers,region_15,2068,0.135,0.053
Glaciers,region_16,2068,0.016,0.006
Glaciers,region_17,2068,0.353,0.159
Glaciers,region_18,2068,0.008,0.002
Glaciers,region_19,2068,0.981,0.728
Glaciers,ALL,2068,8.792,1.473
GrIS,ALL,2069,4.002,1.595
AIS,WAIS,2069,2.235,1.788
AIS,EAIS,2069,-0.003,1.947
AIS,PEN,2069,0.097,0.268
AIS,ALL,2069,2.328,3.293
Glaciers,region_1,2069,1.378,0.613
Glaciers,region_2,2069,0.167,0.048
Glaciers,region_3,2069,1.244,0.682
Glaciers,region_4,2069,0.608,0.323
Glaciers,region_5,2069,0.963,0.492
Glaciers,region_6,2069,0.247,0.159
Glaciers,region_7,2069,0.876,0.437
Glaciers,region_8,2069,0.033,0.012
Glaciers,region_9,2069,1.093,0.479
Glaciers,region_10,2069,0.024,0.012
Glaciers,region_11,2069,0.022,0.006
Glaciers,region_12,2069,0.011,0.002
Glaciers,region_13,2069,0.486,0.177
Glaciers,region_14,2069,0.340,0.116
