ice_source,region,year,q0.5,q0.05,q0.95,q0.17,q0.83,q0.25,q0.75,sample_mean,sample_sd,sample_min, sample_max
GrIS,ALL,2100,2.10946554992002,-5.61845667426723,11.3410430006542,-2.29863779149266,6.86298873019919,-1.01071496757235,5.38983092236956,2.3285,6.2751,-37.3540,55.8071
AIS,WAIS,2100,2.11984195420172,-5.20823852960916,10.0904352199224,-2.16154852574947,6.57792057855945,-0.91743197491747,5.2413871930197,2.1993,4.6549,-11.7394,35.3340
AIS,EAIS,2100,1.60503148688297,-3.83055711261426,7.62710082006824,-1.5774697348406,4.95030288626569,-0.654893582612019,3.94270454925024,1.6865,3.5641,-10.5703,24.6930
AIS,PEN,2100,0.396033965842005,-1.18765169951957,2.07328673875842,-0.558721898403274,1.39620004955958,-0.290223739286412,1.10823063617714,0.4028,0.9973,-2.7039,4.0185
AIS,ALL,2100,4.12093202181106,-5.08552262792915,14.3238530129348,-1.18196105779353,9.75557797736408,0.378968621063414,8.05821167508577,4.289,5.890,-16.825,40.402
Glaciers,region_1,2100,1.11844025422489,-0.128647863616996,2.36540210745685,0.395031381267825,1.84181085780061,0.607074381478516,1.62978715269719,1.1236,0.7529,-2.0685,4.0495
Glaciers,region_2,2100,0.148909975813978,0.0699877969895456,0.224269806993887,0.10320510815981,0.193850639441661,0.116633081107071,0.180845852557592,0.1510,0.0475,-0.0112,0.2600
Glaciers,region_3,2100,0.880469240282471,-0.542965515135675,2.30349004050225,0.0550105772264658,1.70576076565172,0.297019737454944,1.46383142038069,0.8721,0.8662,-2.9671,3.8281
Glaciers,region_4,2100,0.460123538474862,-0.184689778438464,1.10430323181766,0.0861578715454179,0.833883638672939,0.195794126105257,0.72435072128483,0.4580,0.3901,-1.1145,1.9429
Glaciers,region_5,2100,0.671605510784395,-0.315240347544825,1.6578149686841,0.0992491915083295,1.24374588176783,0.267039941707142,1.07606285493411,0.6668,0.6004,-1.1962,2.7849
Glaciers,region_6,2100,0.230040469065839,-0.113674315482985,0.57294063884717,0.0307212555671366,0.429226649534763,0.0891568434777239,0.37087129813314,0.2302,0.2067,-0.5146,0.9100
Glaciers,region_7,2100,0.745464246690895,-0.0593680701548706,1.47728137523673,0.280297623673474,1.19393077139298,0.417331093336314,1.06605581897801,0.7643,0.4871,-1.0531,1.7300
Glaciers,region_8,2100,0.0312679074704539,0.00730579992090796,0.0547784371570745,0.017378800957211,0.0450671851954726,0.0214551272580485,0.0410434376904634,0.0319,0.0146,-0.0268,0.0700
Glaciers,region_9,2100,0.876720137511626,-0.150895835760615,1.90404694259812,0.280637895002778,1.47277239534594,0.455360515832486,1.29807082910917,0.8793,0.6228,-1.6167,3.2000
Glaciers,region_10,2100,0.0151717526009483,-0.00271647151523295,0.0275343740000086,0.00500285265572355,0.0236934854790836,0.00806681473498728,0.0214873036126965,0.0170,0.0103,-0.0284,0.0300
Glaciers,region_11,2100,0.0157571804584252,0.0066107029395956,0.0246559218009432,0.0104619937736028,0.0210190696402686,0.012002854411518,0.0194747167800217,0.0161,0.0055,-0.0037,0.0300
Glaciers,region_12,2100,0.00813853448844504,0.00387552791436081,0.0123722748917875,0.00568376255264903,0.0105851973354165,0.00641193233045574,0.0098903601499279,0.0087,0.0026,-0.0006,0.0197
Glaciers,region_13,2100,0.372769570869086,0.0555539402523616,0.669683845842947,0.189181828291603,0.551906376907775,0.24316848176062,0.500376113565483,0.3772,0.1894,-0.3052,0.7900
Glaciers,region_14,2100,0.274081621561689,0.0493748787368816,0.497752628417518,0.143740513316858,0.404230745096511,0.181949777759385,0.366130773731287,0.2740,0.1343,-0.2258,0.6900
Glaciers,region_15,2100,0.101537914463957,0.00438064180515981,0.185821601092032,0.0455001081716134,0.154469133156503,0.0620542077314117,0.139605301484736,0.1041,0.0583,-0.1278,0.2100
Glaciers,region_16,2100,0.0112154181939098,0.000474611626651045,0.0184183018187874,0.00511322941296349,0.016233451765638,0.00695747493416749,0.0149525993519516,0.0125,0.0061,-0.0115,0.0200
Glaciers,region_17,2100,0.321051678318427,-0.0352442881976516,0.677364920485806,0.114365502505432,0.527744860008561,0.174946440092094,0.467160382809051,0.3241,0.2180,-0.4812,1.2800
Glaciers,region_18,2100,0.00468734089923544,-0.000843712952395711,0.0102167693851792,0.0015081140431469,0.00789790246667076,0.00243367300994503,0.00695736893813298,0.0052,0.0033,-0.0067,0.0174
Glaciers,region_19,2100,0.713233840690865,-1.19465159376955,2.61909670876393,-0.393243397661426,1.81902878706252,-0.0688486677100346,1.49497519065647,0.7244,1.1470,-3.7892,4.8160
Glaciers,ALL,2100,7.04726232094107,3.60278289281899,10.4264606449583,5.01515806963346,9.06066360716375,5.63070032472768,8.48388012617337,7.040,2.086,-0.048,15.227
LAND_ICE,ALL,2100,13.3421341919104,0.444689980432258,27.519036114808,5.8024416622218,21.3081844813694,8.12981514888759,18.9959040205442,13.658,8.880,-26.041,79.591
