ice_source,region,year,q0.5,q0.05,q0.95,q0.17,q0.83,q0.25,q0.75,sample_mean,sample_sd,sample_min, sample_max
GrIS,ALL,2100,8.00277240729739,0.414068674177255,17.2087001530487,3.66963425549203,12.7046733653998,4.93439416085982,11.2412511630293,8.3655,6.2889,-30.7708,59.6194
AIS,WAIS,2100,2.84257724857917,-4.31556980183976,10.6553444734902,-1.34146914536243,7.20542657554163,-0.126144886802327,5.8964611298428,3.0622,4.5762,-11.6951,30.2352
AIS,EAIS,2100,0.69541650423847,-4.60834202169947,6.60292001578545,-2.41350086718753,3.97110717393191,-1.51314510176588,2.98359750055463,0.8348,3.4803,-9.1230,19.8901
AIS,PEN,2100,0.41115814498314,-1.13695426913604,2.01030060895518,-0.528279235986426,1.37664295443907,-0.265654789128936,1.10328265019011,0.4302,0.9634,-2.7270,3.6274
AIS,ALL,2100,4.2614879574434,-4.93636466117227,14.1036460371605,-1.18442029167367,9.65278408700801,0.385141919161674,8.11815004840948,4.327,5.827,-13.093,30.149
Glaciers,region_1,2100,2.08995753775676,0.794430479292175,3.39625762566894,1.33645114372472,2.8491008884539,1.5566997000907,2.62619122097428,2.1116,0.7880,-0.4801,4.3300
Glaciers,region_2,2100,0.197606968752442,0.122452312885296,0.250756218668962,0.154783263212808,0.233991303469723,0.167647400949186,0.224506419021625,0.2036,0.0425,0.0428,0.2600
Glaciers,region_3,2100,2.17554828579989,0.668636432842818,3.72778984104128,1.29763434322621,3.06773212642538,1.55379089340293,2.80431976887734,2.2032,0.9504,-1.0773,5.9720
Glaciers,region_4,2100,0.952369193393397,0.290590448404526,1.61453561170801,0.56768765582441,1.33858227948744,0.680210007842125,1.22540841240887,0.9524,0.4007,-0.4809,2.0500
Glaciers,region_5,2100,1.49509723307101,0.46963751597066,2.53607635021692,0.89831201031691,2.09805716953572,1.07263810474629,1.92071118843911,1.5047,0.6290,-0.7586,3.3600
Glaciers,region_6,2100,0.372999704672762,0.0278274075174554,0.711827094195886,0.172704477031533,0.572221961909544,0.231412920601813,0.514143337991726,0.3709,0.2114,-0.4294,0.9100
Glaciers,region_7,2100,1.16807329219262,0.411674109258317,1.65936847782404,0.740150146425662,1.51362792407195,0.869889347761006,1.42645443127475,1.2545,0.4237,-0.5001,1.7300
Glaciers,region_8,2100,0.0429741159155222,0.0190476702994978,0.0637545553168623,0.0291622662061753,0.0560415974007117,0.0332399837559796,0.0523697232447208,0.0436,0.0142,-0.0125,0.0700
Glaciers,region_9,2100,1.75147481785686,0.684555516152946,2.77559215098059,1.13175652411301,2.36516526870013,1.31325348703461,2.1874764878545,1.7694,0.6516,-0.4737,3.2000
Glaciers,region_10,2100,0.0213642808675723,0.00621318876600443,0.02873211199227,0.0131072494149354,0.0268815149740017,0.0157244231762333,0.0256262132737262,0.0248,0.0072,-0.0114,0.0300
Glaciers,region_11,2100,0.0242657380125338,0.0162792458438427,0.0289311291095133,0.0197995256167538,0.0276331552261806,0.0211728934060895,0.0268177990963526,0.0258,0.0043,0.0046,0.0300
Glaciers,region_12,2100,0.0128637060812955,0.00868239274073815,0.0169881856762758,0.0104654023899927,0.0152679422245039,0.0111413745820206,0.0145496378257789,0.0134,0.0025,0.0039,0.0200
Glaciers,region_13,2100,0.573807748270644,0.274714239657194,0.763369695427402,0.405012509239712,0.708054086579781,0.456344683826067,0.674499443421205,0.6039,0.1668,-0.1363,0.7900
Glaciers,region_14,2100,0.455469725522994,0.226307360799342,0.645483155534523,0.323309668359565,0.577965027617625,0.362398082427217,0.544150517484472,0.4654,0.1378,-0.1126,0.6900
Glaciers,region_15,2100,0.148303015605629,0.0582047612535953,0.202508698398362,0.0977528830253671,0.187202847675928,0.113234402533752,0.177664343814253,0.1590,0.0481,-0.0315,0.2100
Glaciers,region_16,2100,0.0139056881683533,0.00422638337897659,0.0189474179920305,0.00858764386052506,0.0176375123669984,0.0102465695081321,0.0167689816631538,0.0161,0.0048,-0.0131,0.0200
Glaciers,region_17,2100,0.533422036853836,0.168271515118787,0.901537132586103,0.321292457303081,0.746616217098863,0.383373166872138,0.684007232454848,0.5349,0.2228,-0.1951,1.2800
Glaciers,region_18,2100,0.00945871046877245,0.00372906388426252,0.0152464684945408,0.00611886176888945,0.0128230088503753,0.00709436651588269,0.0118361987893974,0.0100,0.0034,-0.0012,0.0200
Glaciers,region_19,2100,1.98169578309498,0.0710555223445622,3.89749480400534,0.872966199208868,3.09201374548857,1.19782334787026,2.76634496838909,1.9649,1.1689,-1.8139,6.2953
Glaciers,ALL,2100,14.1267201911397,10.1237477785471,18.6286697231306,11.7795117958739,16.7358079680024,12.4453589854092,15.9711864986491,14.232,2.610,5.105,27.046
LAND_ICE,ALL,2100,26.6944062508064,13.1642291292872,41.2548557910846,18.8303014658171,34.8197071263,21.0909838883929,32.4193853338254,26.925,9.221,-19.630,85.418
